Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
Su(dx),FBgn0003557,NOTCH signaling pathway,other,,,FBgn0003557,Su(dx)
Su(fu),FBgn0005355,HEDGEHOG signaling pathway,other,,,FBgn0005355,Su(fu)
Su(H),FBgn0004837,NOTCH signaling pathway,TF,,,FBgn0004837,Su(H)
Su(var)2-10,FBgn0003612,JAK/STAT signaling pathway,TF,,,FBgn0003612,Su(var)2-10
svp,FBgn0003651,Nuclear hormone receptor,,,,FBgn0003651,svp
Tab2,FBgn0086358,Imd pathway,,,,FBgn0086358,Tab2
Tak1,FBgn0026323,Imd pathway,,,,FBgn0026323,Tak1
Tak1,FBgn0026323,TNF alpha signaling pathway,other,,,FBgn0026323,Tak1
Thor,FBgn0261560,INSULIN signaling pathway,other,,,FBgn0261560,Thor
ths,FBgn0033652,FGFR signaling pathway,ligand,,,FBgn0033652,ths
tim,FBgn0014396,Circadian Clock pathway,Core,,,FBgn0014396,tim
Timp,FBgn0025879,FGFR signaling pathway,other,,,FBgn0025879,Timp
tkv,FBgn0003716,TGF beta signaling pathway,receptor,,,FBgn0003716,tkv
Tl,FBgn0262473,Toll pathway,,,,FBgn0262473,Tl
tll,FBgn0003720,Nuclear hormone receptor,,,,FBgn0003720,tll
Tollo,FBgn0029114,Toll pathway,,,,FBgn0029114,Tollo
Tom,FBgn0026320,NOTCH signaling pathway,other,,,FBgn0026320,Tom
Tor,FBgn0021796,INSULIN signaling pathway,other,,,FBgn0021796,Tor
Tsc1,FBgn0026317,INSULIN signaling pathway,other,,,FBgn0026317,Tsc1
tsh,FBgn0003866,HIPPO signaling pathway,TF,,,FBgn0003866,tsh
ttk,FBgn0003870,FGFR signaling pathway,other,,,FBgn0003870,ttk
tub,FBgn0003882,Toll pathway,,,,FBgn0003882,tub
tum,FBgn0086356,TNF alpha signaling pathway,other,,,FBgn0086356,tum
tws,FBgn0004889,Circadian Clock pathway,NCore,,,FBgn0004889,tws
tyf,FBgn0026083,Circadian Clock pathway,NCore,,,FBgn0026083,tyf
Uev1A,FBgn0035601,Imd pathway,,,,FBgn0035601,Uev1A
unpg,FBgn0015561,FGFR signaling pathway,other,,,FBgn0015561,unpg
upd1,FBgn0004956,JAK/STAT signaling pathway,ligand,,,FBgn0004956,upd1
upd2,FBgn0030904,JAK/STAT signaling pathway,ligand,,,FBgn0030904,upd2
upd3,FBgn0053542,JAK/STAT signaling pathway,ligand,,,FBgn0053542,upd3
usp,FBgn0003964,Nuclear hormone receptor,,,,FBgn0003964,usp
Usp14,FBgn0032216,Circadian Clock pathway,NCore,,,FBgn0032216,Usp14
Usp14,FBgn0032216,Toll pathway,,,,FBgn0032216,Usp14
Vang,FBgn0015838,Planar Cell Polarity pathway,,,,FBgn0015838,Vang
vn,FBgn0003984,EGFR and PVR RTK signaling pathway,ligand,,,FBgn0003984,vn
vri,FBgn0016076,Circadian Clock pathway,Core,,,FBgn0016076,vri
wdb,FBgn0027492,Circadian Clock pathway,NCore,,,FBgn0027492,wdb
wdb,FBgn0027492,Planar Cell Polarity pathway,,,,FBgn0027492,wdb
wek,FBgn0001990,Toll pathway,,,,FBgn0001990,wek
wg,FBgn0004009,WNT signaling pathway,ligand,,,FBgn0284084,wg
wgn,FBgn0030941,TNF alpha signaling pathway,receptor,,,FBgn0030941,wgn
Wnt10,FBgn0031903,WNT signaling pathway,ligand,,,FBgn0031903,Wnt10
Wnt2,FBgn0004360,WNT signaling pathway,ligand,,,FBgn0004360,Wnt2
Wnt4,FBgn0010453,WNT signaling pathway,ligand,,,FBgn0010453,Wnt4
Wnt5,FBgn0010194,WNT signaling pathway,ligand,,,FBgn0010194,Wnt5
Wnt6,FBgn0031902,WNT signaling pathway,ligand,,,FBgn0031902,Wnt6
wntD,FBgn0038134,Toll pathway,,,,FBgn0038134,wntD
wts,FBgn0011739,HIPPO signaling pathway,other,,,FBgn0011739,wts
yki,FBgn0034970,HIPPO signaling pathway,TF,,,FBgn0034970,yki
zip,FBgn0265434,Planar Cell Polarity pathway,,,,FBgn0265434,zip
