Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
140up,FBgn0010340,,,,,FBgn0010340,140up
5PtaseI,FBgn0259178,,,,,FBgn0259178,5PtaseI
AANAT1,FBgn0019643,,,,,FBgn0019643,AANAT1
Aasdh,FBgn0027780,,,,,FBgn0027780,Aasdh
Aats-glupro,FBgn0005674,enzyme,,,,FBgn0005674,GluProRS
Aats-met,FBgn0027083,enzyme,,,,FBgn0027083,MetRS-m
aay,FBgn0023129,enzyme,,,,FBgn0023129,aay
aay,FBgn0023129,,,,,FBgn0023129,aay
ABCA,FBgn0031170,,,,,FBgn0031170,ABCA
Ac13E,FBgn0022710,enzyme,,,,FBgn0022710,Ac13E
Ac13E,FBgn0022710,,,,,FBgn0022710,Ac13E
Ac3,FBgn0023416,enzyme,,,,FBgn0023416,Ac3
Ac3,FBgn0023416,,,,,FBgn0023416,Ac3
Ac76E,FBgn0004852,enzyme,,,,FBgn0004852,Ac76E
Ac76E,FBgn0004852,,,,,FBgn0004852,Ac76E
Ac78C,FBgn0024150,enzyme,,,,FBgn0024150,Ac78C
Ac78C,FBgn0024150,,,,,FBgn0024150,Ac78C
Acbp1,FBgn0031992,,,,,FBgn0031992,Acbp1
Acbp2,FBgn0010387,,,,,FBgn0010387,Acbp2
ACC,FBgn0033246,enzyme,,,,FBgn0033246,ACC
ACC,FBgn0033246,,,,,FBgn0033246,ACC
AcCoAS,FBgn0012034,enzyme,,,,FBgn0012034,AcCoAS
AcCoAS,FBgn0012034,,,,,FBgn0012034,AcCoAS
Ace,FBgn0000024,enzyme,,,,FBgn0000024,Ace
Ace,FBgn0000024,,,,,FBgn0000024,Ace
Acon,FBgn0010100,enzyme,,,,FBgn0010100,mAcon1
Acon,FBgn0010100,,,,,FBgn0010100,mAcon1
Acox57D-d,FBgn0034629,enzyme,,,,FBgn0034629,Acox57D-d
Acox57D-d,FBgn0034629,,,,,FBgn0034629,Acox57D-d
Acox57D-p,FBgn0034628,enzyme,,,,FBgn0034628,Acox57D-p
Acox57D-p,FBgn0034628,,,,,FBgn0034628,Acox57D-p
Acph-1,FBgn0000032,enzyme,,,,FBgn0000032,Acph-1
Acph-1,FBgn0000032,,,,,FBgn0000032,Acph-1
Acsl,FBgn0263120,enzyme,,,,FBgn0263120,Acsl
Acsl,FBgn0263120,,,,,FBgn0263120,Acsl
ACXA,FBgn0040510,enzyme,,,,FBgn0040510,ACXA
ACXA,FBgn0040510,,,,,FBgn0040510,ACXA
ACXB,FBgn0040509,enzyme,,,,FBgn0040509,ACXB
ACXB,FBgn0040509,,,,,FBgn0040509,ACXB
ACXC,FBgn0040508,enzyme,,,,FBgn0040508,ACXC
ACXC,FBgn0040508,,,,,FBgn0040508,ACXC
ACXD,FBgn0040507,enzyme,,,,FBgn0040507,ACXD
ACXD,FBgn0040507,,,,,FBgn0040507,ACXD
ACXE,FBgn0040506,,,,,FBgn0040506,ACXE
Acyp,FBgn0025115,enzyme,,,,FBgn0025115,Acyp
Acyp,FBgn0025115,,,,,FBgn0025115,Acyp
Acyp2,FBgn0038363,enzyme,,,,FBgn0038363,Acyp2
Acyp2,FBgn0038363,,,,,FBgn0038363,Acyp2
Ada,FBgn0037661,enzyme,,,,FBgn0037661,Ada
Ada,FBgn0037661,,,,,FBgn0037661,Ada
ade2,FBgn0000052,enzyme,,,,FBgn0000052,Pfas
ade3,FBgn0000053,enzyme,,,,FBgn0000053,Gart
ade5,FBgn0020513,enzyme,,,,FBgn0020513,Paics
AdenoK,FBgn0036337,enzyme,,,,FBgn0036337,Adk2
AdenoK,FBgn0036337,,,,,FBgn0036337,Adk2
Adgf-A,FBgn0036752,enzyme,,,,FBgn0036752,Adgf-A
Adgf-A,FBgn0036752,,,,,FBgn0036752,Adgf-A
Adgf-A2,FBgn0043025,,,,,FBgn0043025,Adgf-A2
Adgf-B,FBgn0036751,enzyme,,,,FBgn0036751,Adgf-B
Adgf-B,FBgn0036751,,,,,FBgn0036751,Adgf-B
Adgf-C,FBgn0038173,,,,,FBgn0038173,Adgf-C
Adgf-D,FBgn0038172,enzyme,,,,FBgn0038172,Adgf-D
Adgf-D,FBgn0038172,,,,,FBgn0038172,Adgf-D
Adgf-E,FBgn0033952,enzyme,,,,FBgn0033952,Adgf-E
Adgf-E,FBgn0033952,,,,,FBgn0033952,Adgf-E
Adh,FBgn0000055,enzyme,,,,FBgn0000055,Adh
Adh,FBgn0000055,,,,,FBgn0000055,Adh
Adhr,FBgn0000056,,,,,FBgn0000056,Adhr
Adi1,FBgn0052068,enzyme,,,,FBgn0052068,Adi1
Adi1,FBgn0052068,,,,,FBgn0052068,Adi1
AdipoR,FBgn0038984,other,,,,FBgn0038984,AdipoR
AdipoR,FBgn0038984,,,,,FBgn0038984,AdipoR
Adk1,FBgn0022709,enzyme,,,,FBgn0022709,Ak1
Adk1,FBgn0022709,,,,,FBgn0022709,Ak1
Adk2,FBgn0022708,enzyme,,,,FBgn0283494,Ak2
Adk2,FBgn0283494,,,,,FBgn0283494,Ak2
Adk3,FBgn0042094,enzyme,,,,FBgn0042094,Ak3
Adk3,FBgn0042094,,,,,FBgn0042094,Ak3
adp,FBgn0000057,other,,,,FBgn0000057,adp
adp,FBgn0000057,,,,,FBgn0000057,adp
ADPS,FBgn0033983,,,,,FBgn0033983,ADPS
AdSL,FBgn0038467,enzyme,,,,FBgn0038467,AdSL
AdSL,FBgn0038467,,,,,FBgn0038467,AdSL
AdSS,FBgn0027493,enzyme,,,,FBgn0027493,AdSS
AdSS,FBgn0027493,,,,,FBgn0027493,AdSS
Ady43A,FBgn0026602,enzyme,,,,FBgn0026602,Adk3
Ady43A,FBgn0026602,,,,,FBgn0026602,Adk3
AGBE,FBgn0053138,enzyme,,,,FBgn0053138,AGBE
AGBE,FBgn0053138,,,,,FBgn0053138,AGBE
Agpat1,FBgn0030421,,,,,FBgn0030421,Agpat1
Agpat2,FBgn0026718,,,,,FBgn0026718,Agpat2
Agpat3,FBgn0036623,,,,,FBgn0036623,Agpat3
Agpat4,FBgn0036622,,,,,FBgn0036622,Agpat4
Ahcy,FBgn0014455,,,,,FBgn0014455,Ahcy
Ahcy13,FBgn0014455,enzyme,,,,FBgn0014455,Ahcy
Ahcy89E,FBgn0015011,enzyme,,,,FBgn0015011,AhcyL2
AhcyL1,FBgn0035371,,,,,FBgn0035371,AhcyL1
AhcyL2,FBgn0015011,,,,,FBgn0015011,AhcyL2
AIF,FBgn0031392,,,,,FBgn0031392,AIF
AIMP1,FBgn0033351,,,,,FBgn0033351,AIMP1
Ak6,FBgn0033754,,,,,FBgn0033754,Ak6
Akh,FBgn0004552,other,,,,FBgn0004552,Akh
Akh,FBgn0004552,,,,,FBgn0004552,Akh
AkhR,FBgn0025595,other,,,,FBgn0025595,AkhR
AkhR,FBgn0025595,,,,,FBgn0025595,AkhR
Akt1,FBgn0010379,enzyme,,,,FBgn0010379,Akt1
Akt1,FBgn0010379,,,,,FBgn0010379,Akt1
AlaRS,FBgn0027094,,,,,FBgn0027094,AlaRS
AlaRS-m,FBgn0028962,,,,,FBgn0028962,AlaRS-m
Alas,FBgn0020764,enzyme,,,,FBgn0020764,Alas
Alas,FBgn0020764,,,,,FBgn0020764,Alas
alc,FBgn0260972,enzyme,,,,FBgn0260972,alc
alc,FBgn0260972,,,,,FBgn0260972,alc
Ald,FBgn0000064,enzyme,,,,FBgn0000064,Ald1
Ald,FBgn0000064,,,,,FBgn0000064,Ald1
Aldh,FBgn0012036,enzyme,,,,FBgn0012036,Aldh
Aldh,FBgn0012036,,,,,FBgn0012036,Aldh
Aldh-III,FBgn0010548,enzyme,,,,FBgn0010548,Aldh-III
Aldh-III,FBgn0010548,,,,,FBgn0010548,Aldh-III
Alg1,FBgn0038552,,,,,FBgn0038552,Alg1
Alg10,FBgn0052076,enzyme,,,,FBgn0052076,Alg10
Alg10,FBgn0052076,,,,,FBgn0052076,Alg10
Alg11,FBgn0037108,,,,,FBgn0037108,Alg11
Alg14,FBgn0030645,,,,,FBgn0030645,Alg14
Alg2,FBgn0035401,,,,,FBgn0035401,Alg2
Alp1,FBgn0283479,,,,,FBgn0283479,Alp1
Alp10,FBgn0035619,,,,,FBgn0035619,Alp10
Alp11,FBgn0030661,,,,,FBgn0030661,Alp11
Alp12,FBgn0032779,,,,,FBgn0032779,Alp12
Alp13,FBgn0037786,,,,,FBgn0037786,Alp13
Alp2,FBgn0283480,,,,,FBgn0283480,Alp2
Alp4,FBgn0016123,,,,,FBgn0016123,Alp4
Alp5,FBgn0038845,,,,,FBgn0038845,Alp5
Alp6,FBgn0033423,,,,,FBgn0033423,Alp6
Alp7,FBgn0034710,,,,,FBgn0034710,Alp7
Alp8,FBgn0034712,,,,,FBgn0034712,Alp8
Alp9,FBgn0035620,,,,,FBgn0035620,Alp9
alpha-Est2,FBgn0015570,enzyme,,,,FBgn0015570,alpha-Est2
alpha-Est2,FBgn0015570,,,,,FBgn0015570,alpha-Est2
alpha-Man-Ia,FBgn0259170,enzyme,,,,FBgn0259170,alpha-Man-Ia
alpha-Man-Ia,FBgn0259170,,,,,FBgn0259170,alpha-Man-Ia
alpha-Man-Ib,FBgn0039634,enzyme,,,,FBgn0039634,alpha-Man-Ib
alpha-Man-Ib,FBgn0039634,,,,,FBgn0039634,alpha-Man-Ib
alpha-Man-Ic,FBgn0051202,enzyme,,,,FBgn0051202,alpha-Man-Ic
alpha-Man-Ic,FBgn0051202,,,,,FBgn0051202,alpha-Man-Ic
alpha-Man-IIa,FBgn0011740,enzyme,,,,FBgn0011740,alpha-Man-IIa
alpha-Man-IIa,FBgn0011740,,,,,FBgn0011740,alpha-Man-IIa
alpha-Man-IIb,FBgn0026616,enzyme,,,,FBgn0026616,alpha-Man-IIb
alpha-Man-IIb,FBgn0026616,,,,,FBgn0026616,alpha-Man-IIb
alpha-PheRS,FBgn0030007,,,,,FBgn0030007,alpha-PheRS
alpha4GT1,FBgn0031491,enzyme,,,,FBgn0031491,alpha4GT1
alpha4GT1,FBgn0031491,,,,,FBgn0031491,alpha4GT1
alpha4GT2,FBgn0039378,enzyme,,,,FBgn0039378,alpha4GT2
alpha4GT2,FBgn0039378,,,,,FBgn0039378,alpha4GT2
Amacr,FBgn0032881,,,,,FBgn0032881,Amacr
amd,FBgn0000075,enzyme,,,,FBgn0000075,amd
amd,FBgn0000075,,,,,FBgn0000075,amd
AMPdeam,FBgn0052626,enzyme,,,,FBgn0052626,AMPdeam
AMPdeam,FBgn0052626,,,,,FBgn0052626,AMPdeam
AMPKalpha,FBgn0023169,enzyme,,,,FBgn0023169,AMPKalpha
AMPKalpha,FBgn0023169,,,,,FBgn0023169,AMPKalpha
Amy-d,FBgn0000078,enzyme,,,,FBgn0000078,Amy-d
Amy-d,FBgn0000078,,,,,FBgn0000078,Amy-d
Amy-p,FBgn0000079,enzyme,,,,FBgn0000079,Amy-p
Amy-p,FBgn0000079,,,,,FBgn0000079,Amy-p
Amyrel,FBgn0020506,enzyme,,,,FBgn0020506,Amyrel
Amyrel,FBgn0020506,,,,,FBgn0020506,Amyrel
anox,FBgn0064116,,,,,FBgn0064116,anox
Ant2,FBgn0025111,,,,,FBgn0025111,Ant2
antdh,FBgn0026268,,,,,FBgn0026268,antdh
AOX1,FBgn0267408,,,,,FBgn0267408,AOX1
AOX2,FBgn0038348,,,,,FBgn0038348,AOX2
AOX3,FBgn0038349,,,,,FBgn0038349,AOX3
AOX4,FBgn0038350,,,,,FBgn0038350,AOX4
Apf,FBgn0051713,enzyme,,,,FBgn0287788,Datp
Apf,FBgn0051713,,,,,FBgn0287788,Datp
Aph-4,FBgn0016123,enzyme,,,,FBgn0016123,Alp4
apolpp,FBgn0087002,,,,,FBgn0087002,apolpp
Apoltp,FBgn0032136,,,,,FBgn0032136,Apoltp
Aprt,FBgn0000109,enzyme,,,,FBgn0000109,Aprt
Aprt,FBgn0000109,,,,,FBgn0000109,Aprt
Aps,FBgn0036111,enzyme,,,,FBgn0036111,Aps
Aps,FBgn0036111,,,,,FBgn0036111,Aps
aralar1,FBgn0028646,,,,,FBgn0028646,aralar1
Arc42,FBgn0038742,,,,,FBgn0038742,Arc42
Arf79F,FBgn0010348,,,,,FBgn0010348,Arf79F
arg,FBgn0023535,enzyme,,,,FBgn0023535,arg
arg,FBgn0023535,,,,,FBgn0023535,arg
Argk,FBgn0000116,enzyme,,,,FBgn0000116,Argk
Argk,FBgn0000116,,,,,FBgn0000116,Argk
ArgRS,FBgn0027093,,,,,FBgn0027093,ArgRS
ArgRS-m,FBgn0037526,,,,,FBgn0037526,ArgRS-m
Arv1,FBgn0052442,,,,,FBgn0052442,Arv1
AsnRS,FBgn0086443,,,,,FBgn0086443,AsnRS
AsnRS-m,FBgn0034177,,,,,FBgn0034177,AsnRS-m
AsnS,FBgn0270926,enzyme,,,,FBgn0270926,AsnS
AsnS,FBgn0270926,,,,,FBgn0270926,AsnS
AspRS,FBgn0002069,,,,,FBgn0002069,AspRS
AspRS-m,FBgn0051739,,,,,FBgn0051739,AspRS-m
Ass,FBgn0026565,,,,,FBgn0026565,Ass
Atf-2,FBgn0265193,other,,,,FBgn0265193,Atf-2
Atf-2,FBgn0265193,,,,,FBgn0265193,Atf-2
ATPCL,FBgn0020236,enzyme,,,,FBgn0020236,ATPCL
ATPCL,FBgn0020236,,,,,FBgn0020236,ATPCL
ATPsynB,FBgn0019644,enzyme,,,,FBgn0019644,ATPsynB
ATPsynB,FBgn0019644,,,,,FBgn0019644,ATPsynB
ATPsynbeta,FBgn0010217,enzyme,,,,FBgn0010217,ATPsynbeta
ATPsynbeta,FBgn0010217,,,,,FBgn0010217,ATPsynbeta
ATPsynbetaL,FBgn0036568,enzyme,,,,FBgn0036568,ATPsynbetaL
ATPsynbetaL,FBgn0036568,,,,,FBgn0036568,ATPsynbetaL
ATPsynC,FBgn0039830,enzyme,,,,FBgn0039830,ATPsynC
ATPsynC,FBgn0039830,,,,,FBgn0039830,ATPsynC
ATPsynCF6,FBgn0016119,enzyme,,,,FBgn0016119,ATPsynCF6
ATPsynCF6,FBgn0016119,,,,,FBgn0016119,ATPsynCF6
ATPsynCF6L,FBgn0035585,enzyme,,,,FBgn0035585,ATPsynCF6L
ATPsynCF6L,FBgn0035585,,,,,FBgn0035585,ATPsynCF6L
ATPsynD,FBgn0016120,enzyme,,,,FBgn0016120,ATPsynD
ATPsynD,FBgn0016120,,,,,FBgn0016120,ATPsynD
ATPsyndelta,FBgn0028342,enzyme,,,,FBgn0028342,ATPsyndelta
ATPsyndelta,FBgn0028342,,,,,FBgn0028342,ATPsyndelta
ATPsynE,FBgn0038224,enzyme,,,,FBgn0038224,ATPsynE
ATPsynE,FBgn0038224,,,,,FBgn0038224,ATPsynE
ATPsynepsilonL,FBgn0051477,enzyme,,,,FBgn0051477,ATPsynepsilonL
ATPsynepsilonL,FBgn0051477,,,,,FBgn0051477,ATPsynepsilonL
ATPsynF,FBgn0035032,enzyme,,,,FBgn0035032,ATPsynF
ATPsynF,FBgn0035032,,,,,FBgn0035032,ATPsynF
ATPsynG,FBgn0010612,enzyme,,,,FBgn0010612,ATPsynG
ATPsynG,FBgn0010612,,,,,FBgn0010612,ATPsynG
ATPsyngamma,FBgn0020235,enzyme,,,,FBgn0020235,ATPsyngamma
ATPsyngamma,FBgn0020235,,,,,FBgn0020235,ATPsyngamma
ATPsynGL,FBgn0031941,enzyme,,,,FBgn0031941,ATPsynGL
ATPsynGL,FBgn0031941,,,,,FBgn0031941,ATPsynGL
ATPsynO,FBgn0016691,enzyme,,,,FBgn0016691,ATPsynO
ATPsynO,FBgn0016691,,,,,FBgn0016691,ATPsynO
awd,FBgn0000150,enzyme,,,,FBgn0000150,awd
awd,FBgn0000150,,,,,FBgn0000150,awd
azot,FBgn0033238,,,,,FBgn0033238,azot
b,FBgn0000153,enzyme,,,,FBgn0000153,b
b,FBgn0000153,,,,,FBgn0000153,b
Balat,FBgn0033778,,,,,FBgn0033778,Balat
Baldspot,FBgn0260960,other,,,,FBgn0260960,Baldspot
Baldspot,FBgn0260960,,,,,FBgn0260960,Baldspot
bb8,FBgn0039071,,,,,FBgn0039071,bb8
bbc,FBgn0033844,enzyme,,,,FBgn0033844,bbc
bbc,FBgn0033844,,,,,FBgn0033844,bbc
bcn92,FBgn0013432,,,,,FBgn0013432,bcn92
beg,FBgn0036691,enzyme,,,,FBgn0036691,beg
beg,FBgn0036691,,,,,FBgn0036691,beg
beta-Man,FBgn0037215,enzyme,,,,FBgn0037215,beta-Man
beta-Man,FBgn0037215,,,,,FBgn0037215,beta-Man
beta-PheRS,FBgn0039175,,,,,FBgn0039175,beta-PheRS
beta3GalTII,FBgn0033315,enzyme,,,,FBgn0033315,beta3GalTII
beta3GalTII,FBgn0033315,,,,,FBgn0033315,beta3GalTII
beta4GalNAcTA,FBgn0027538,enzyme,,,,FBgn0027538,beta4GalNAcTA
beta4GalNAcTA,FBgn0027538,,,,,FBgn0027538,beta4GalNAcTA
beta4GalNAcTB,FBgn0039625,enzyme,,,,FBgn0039625,beta4GalNAcTB
beta4GalNAcTB,FBgn0039625,,,,,FBgn0039625,beta4GalNAcTB
beta4GalT7,FBgn0039258,enzyme,,,,FBgn0039258,beta4GalT7
beta4GalT7,FBgn0039258,,,,,FBgn0039258,beta4GalT7
betaggt-II,FBgn0028970,enzyme,,,,FBgn0028970,betaggt-II
betaggt-II,FBgn0028970,,,,,FBgn0028970,betaggt-II
betaGlu,FBgn0270927,enzyme,,,,FBgn0270927,betaGlu
betaGlu,FBgn0270927,,,,,FBgn0270927,betaGlu
bgm,FBgn0027348,enzyme,,,,FBgn0027348,bgm
bgm,FBgn0027348,,,,,FBgn0027348,bgm
bigmax,FBgn0039509,other,,,,FBgn0039509,bigmax
bigmax,FBgn0039509,,,,,FBgn0039509,bigmax
blw,FBgn0011211,enzyme,,,,FBgn0011211,blw
blw,FBgn0011211,,,,,FBgn0011211,blw
Bmcp,FBgn0036199,other,,,,FBgn0036199,Bmcp
Bmcp,FBgn0036199,,,,,FBgn0036199,Bmcp
bmm,FBgn0036449,enzyme,,,,FBgn0036449,bmm
bmm,FBgn0036449,,,,,FBgn0036449,bmm
boca,FBgn0004132,other,,,,FBgn0004132,boca
boca,FBgn0004132,,,,,FBgn0004132,boca
bond,FBgn0260942,,,,,FBgn0260942,bond
botv,FBgn0027535,enzyme,,,,FBgn0027535,botv
botv,FBgn0027535,,,,,FBgn0027535,botv
brn,FBgn0000221,enzyme,,,,FBgn0000221,brn
brn,FBgn0000221,,,,,FBgn0000221,brn
Btd,FBgn0029848,enzyme,,,,FBgn0029848,Btnd
Btk29A,FBgn0003502,,,,,FBgn0003502,Btk29A
Btnd,FBgn0029848,,,,,FBgn0029848,Btnd
bur,FBgn0000239,enzyme,,,,FBgn0000239,bur
bur,FBgn0000239,,,,,FBgn0000239,bur
bwa,FBgn0045064,enzyme,,,,FBgn0045064,bwa
bwa,FBgn0045064,,,,,FBgn0045064,bwa
C1GalTA,FBgn0032078,enzyme,,,,FBgn0032078,C1GalTA
C1GalTA,FBgn0032078,,,,,FBgn0032078,C1GalTA
CaBP1,FBgn0025678,enzyme,,,,FBgn0025678,CaBP1
CaBP1,FBgn0025678,,,,,FBgn0025678,CaBP1
CAH1,FBgn0027844,enzyme,,,,FBgn0027844,CAH1
CAH1,FBgn0027844,,,,,FBgn0027844,CAH1
CAH2,FBgn0027843,,,,,FBgn0027843,CAH2
CAHbeta,FBgn0037646,,,,,FBgn0037646,CAHbeta
caix,FBgn0039486,,,,,FBgn0039486,CAH9
CarT,FBgn0032879,,,,,FBgn0032879,CarT
Cat,FBgn0000261,enzyme,,,,FBgn0000261,Cat
Cat,FBgn0000261,,,,,FBgn0000261,Cat
Catsup,FBgn0002022,other,,,,FBgn0002022,Catsup
Catsup,FBgn0002022,,,,,FBgn0002022,Catsup
Cbp80,FBgn0022942,other,,,,FBgn0022942,Cbp80
Cbp80,FBgn0022942,,,,,FBgn0022942,Cbp80
Cbs,FBgn0031148,enzyme,,,,FBgn0031148,Cbs
Cbs,FBgn0031148,,,,,FBgn0031148,Cbs
Cchl,FBgn0038925,enzyme,,,,FBgn0038925,Cchl
Cchl,FBgn0038925,,,,,FBgn0038925,Cchl
Cct1,FBgn0041342,enzyme,,,,FBgn0041342,Pcyt1
CCT1,FBgn0003676,,,,,FBgn0003676,CCT1
Cct2,FBgn0035231,enzyme,,,,FBgn0035231,Pcyt2
cd,FBgn0263986,,,,,FBgn0263986,cd
CD98hc,FBgn0037533,other,,,,FBgn0037533,CD98hc
CD98hc,FBgn0037533,,,,,FBgn0037533,CD98hc
Cda4,FBgn0052499,enzyme,,,,FBgn0052499,Cda4
Cda4,FBgn0052499,,,,,FBgn0052499,Cda4
Cda5,FBgn0051973,enzyme,,,,FBgn0051973,Cda5
Cda5,FBgn0051973,,,,,FBgn0051973,Cda5
Cda9,FBgn0034197,enzyme,,,,FBgn0034197,Cda9
Cda9,FBgn0034197,,,,,FBgn0034197,Cda9
CDase,FBgn0039774,enzyme,,,,FBgn0039774,CDase
CDase,FBgn0039774,,,,,FBgn0039774,CDase
Cdc42,FBgn0010341,,,,,FBgn0010341,Cdc42
Cds,FBgn0010350,,,,,FBgn0010350,Cds
CdsA,FBgn0010350,enzyme,,,,FBgn0010350,Cds
Cerk,FBgn0037315,enzyme,,,,FBgn0037315,Cerk
Cerk,FBgn0037315,,,,,FBgn0037315,Cerk
cert,FBgn0027569,enzyme,,,,FBgn0027569,cert
cert,FBgn0027569,,,,,FBgn0027569,cert
CG10000,FBgn0039596,enzyme,,,,FBgn0039596,CG10000
CG10000,FBgn0039596,,,,,FBgn0039596,CG10000
CG10019,FBgn0031568,,,,,FBgn0031568,CG10019
CG10082,FBgn0034644,,,,,FBgn0034644,CG10082
CG10096,FBgn0038032,,,,,FBgn0038032,CG10096
CG10097,FBgn0038033,,,,,FBgn0038033,CG10097
CG10116,FBgn0036367,enzyme,,,,FBgn0036367,CG10116
CG10116,FBgn0036367,,,,,FBgn0036367,CG10116
CG10131,FBgn0033949,enzyme,,,,FBgn0033949,Had2
CG10133,FBgn0036366,enzyme,,,,FBgn0036366,JMJD7
CG10140,FBgn0036363,other,,,,FBgn0036363,CG10140
CG10140,FBgn0036363,,,,,FBgn0036363,CG10140
CG10154,FBgn0036361,other,,,,FBgn0036361,CG10154
CG10154,FBgn0036361,,,,,FBgn0036361,CG10154
CG10163,FBgn0035697,enzyme,,,,FBgn0035697,CG10163
CG10163,FBgn0035697,,,,,FBgn0035697,CG10163
CG10166,FBgn0032799,enzyme,,,,FBgn0032799,Dpm1
CG10166,FBgn0032799,,,,,FBgn0032799,Dpm1
CG10178,FBgn0032684,enzyme,,,,FBgn0032684,Ugt301D1
CG10178,FBgn0032684,,,,,FBgn0032684,Ugt301D1
CG10184,FBgn0039094,enzyme,,,,FBgn0039094,CG10184
CG10184,FBgn0039094,,,,,FBgn0039094,CG10184
CG10194,FBgn0032790,,,,,FBgn0032790,CG10194
CG10195,FBgn0032787,,,,,FBgn0032787,CG10195
CG10211,FBgn0032685,,,,,FBgn0032685,CG10211
CG10226,FBgn0035695,,,,,FBgn0035695,CG10226
CG10253,FBgn0033983,enzyme,,,,FBgn0033983,ADPS
CG10268,FBgn0032811,enzyme,,,,FBgn0032811,CG10268
CG10268,FBgn0032811,,,,,FBgn0032811,CG10268
CG10300,FBgn0039107,,,,,FBgn0039107,CG10300
CG10301,FBgn0039106,,,,,FBgn0039106,CG10301
CG10357,FBgn0035453,enzyme,,,,FBgn0035453,CG10357
CG10357,FBgn0035453,,,,,FBgn0035453,CG10357
CG10361,FBgn0036208,enzyme,,,,FBgn0036208,CG10361
CG10361,FBgn0036208,,,,,FBgn0036208,CG10361
CG10365,FBgn0039109,,,,,FBgn0039109,CG10365
CG10383,FBgn0032699,enzyme,,,,FBgn0032699,CG10383
CG10383,FBgn0032699,,,,,FBgn0032699,CG10383
CG10399,FBgn0031877,enzyme,,,,FBgn0031877,Hmgcl
CG10399,FBgn0031877,,,,,FBgn0031877,Hmgcl
CG10424,FBgn0036848,,,,,FBgn0036848,Naxd
CG10425,FBgn0039304,enzyme,,,,FBgn0039304,CG10425
CG10425,FBgn0039304,,,,,FBgn0039304,CG10425
CG10426,FBgn0036273,enzyme,,,,FBgn0036273,INPP5E
CG10444,FBgn0034494,,,,,FBgn0034494,CG10444
CG10467,FBgn0035679,enzyme,,,,FBgn0035679,CG10467
CG10467,FBgn0035679,,,,,FBgn0035679,CG10467
CG10474,FBgn0034427,enzyme,,,,FBgn0034427,CG10474
CG10474,FBgn0034427,,,,,FBgn0034427,CG10474
CG10581,FBgn0037046,enzyme,,,,FBgn0037046,CG10581
CG10581,FBgn0037046,,,,,FBgn0037046,CG10581
CG10585,FBgn0037044,enzyme,,,,FBgn0037044,Pdss2
CG10585,FBgn0037044,,,,,FBgn0037044,Pdss2
CG10592,FBgn0035619,enzyme,,,,FBgn0035619,Alp10
CG10602,FBgn0032721,enzyme,,,,FBgn0032721,CG10602
CG10602,FBgn0032721,,,,,FBgn0032721,CG10602
CG10621,FBgn0032726,enzyme,,,,FBgn0032726,CG10621
CG10621,FBgn0032726,,,,,FBgn0032726,CG10621
CG10623,FBgn0032727,,,,,FBgn0032727,CG10623
CG10639,FBgn0032729,enzyme,,,,FBgn0032729,L2HGDH
CG10657,FBgn0036289,,,,,FBgn0036289,CG10657
CG10672,FBgn0035588,enzyme,,,,FBgn0035588,CG10672
CG10672,FBgn0035588,,,,,FBgn0035588,CG10672
CG10688,FBgn0036300,enzyme,,,,FBgn0036300,Pmm2
CG10725,FBgn0036362,other,,,,FBgn0036362,CG10725
CG10725,FBgn0036362,,,,,FBgn0036362,CG10725
CG10731,FBgn0034081,enzyme,,,,FBgn0034081,CG10731
CG10731,FBgn0034081,,,,,FBgn0034081,CG10731
CG10738,FBgn0036368,,,,,FBgn0036368,CG10738
CG10747,FBgn0032845,enzyme,,,,FBgn0032845,CG10747
CG10747,FBgn0032845,,,,,FBgn0032845,CG10747
CG10748,FBgn0036327,enzyme,,,,FBgn0036327,CG10748
CG10748,FBgn0036327,,,,,FBgn0036327,CG10748
CG10749,FBgn0036328,enzyme,,,,FBgn0036328,CG10749
CG10749,FBgn0036328,,,,,FBgn0036328,CG10749
CG10778,FBgn0029980,enzyme,,,,FBgn0029980,CG10778
CG10778,FBgn0029980,,,,,FBgn0029980,CG10778
CG10802,FBgn0029664,,,,,FBgn0029664,CG10802
CG10814,FBgn0033830,enzyme,,,,FBgn0033830,CG10814
CG10814,FBgn0033830,,,,,FBgn0033830,CG10814
CG10827,FBgn0038845,enzyme,,,,FBgn0038845,Alp5
CG10863,FBgn0027552,enzyme,,,,FBgn0027552,CG10863
CG10863,FBgn0027552,,,,,FBgn0027552,CG10863
CG10898,FBgn0037911,,,,,FBgn0037911,CG10898
CG10899,FBgn0039235,enzyme,,,,FBgn0039235,CAH4
CG10899,FBgn0039235,,,,,FBgn0039235,CAH4
CG10924,FBgn0034356,enzyme,,,,FBgn0034356,Pepck2
CG10927,FBgn0034360,enzyme,,,,FBgn0034360,CG10927
CG10927,FBgn0034360,,,,,FBgn0034360,CG10927
CG10932,FBgn0029969,enzyme,,,,FBgn0029969,CG10932
CG10932,FBgn0029969,,,,,FBgn0029969,CG10932
CG10960,FBgn0036316,other,,,,FBgn0036316,CG10960
CG10960,FBgn0036316,,,,,FBgn0036316,CG10960
CG10962,FBgn0030073,,,,,FBgn0030073,CG10962
CG10970,FBgn0030078,other,,,,FBgn0030078,CG10970
CG10970,FBgn0030078,,,,,FBgn0030078,CG10970
CG10996,FBgn0030525,enzyme,,,,FBgn0030525,CG10996
CG10996,FBgn0030525,,,,,FBgn0030525,CG10996
