Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
GC,FBgn0035245,,,,,FBgn0035245,GC
GC2,FBgn0037970,,,,,FBgn0037970,GC2
Gclc,FBgn0040319,,,,,FBgn0040319,Gclc
Gclm,FBgn0046114,,,,,FBgn0046114,Gclm
GCS1,FBgn0030289,,,,,FBgn0030289,GCS1
GCS2alpha,FBgn0027588,,,,,FBgn0027588,GCS2alpha
GCS2beta,FBgn0032643,,,,,FBgn0032643,GCS2beta
Gdh,FBgn0001098,,,,,FBgn0001098,Gdh
Gfat1,FBgn0027341,,,,,FBgn0287209,Gfat1
Gfat2,FBgn0039580,,,,,FBgn0039580,Gfat2
gfzf,FBgn0250732,,,,,FBgn0250732,gfzf
Ggt-1,FBgn0030932,,,,,FBgn0030932,Ggt-1
gig,FBgn0005198,,,,,FBgn0005198,gig
GIIIspla2,FBgn0030013,,,,,FBgn0030013,GIIIspla2
Gip,FBgn0011770,,,,,FBgn0011770,Gip
gish,FBgn0250823,,,,,FBgn0250823,gish
Gk1,FBgn0025592,,,,,FBgn0025592,Gk1
Gk2,FBgn0035266,,,,,FBgn0035266,Gk2
GlcAT-I,FBgn0066114,,,,,FBgn0066114,GlcAT-I
GlcAT-P,FBgn0036144,,,,,FBgn0036144,GlcAT-P
GlcAT-S,FBgn0032135,,,,,FBgn0032135,GlcAT-S
GlcT,FBgn0067102,,,,,FBgn0067102,GlcT
Gld,FBgn0001112,,,,,FBgn0001112,Gld
GlnRS,FBgn0027090,,,,,FBgn0027090,GlnRS
Glo1,FBgn0283450,,,,,FBgn0283450,Glo1
GLS,FBgn0261625,,,,,FBgn0261625,GLS
GluProRS,FBgn0005674,,,,,FBgn0005674,GluProRS
GluRS-m,FBgn0036629,,,,,FBgn0036629,GluRS-m
Glut1,FBgn0264574,,,,,FBgn0264574,Glut1
Glut3,FBgn0015230,,,,,FBgn0015230,Glut3
GlyP,FBgn0004507,,,,,FBgn0004507,GlyP
GlyRS,FBgn0027088,,,,,FBgn0027088,GlyRS
GlyS,FBgn0266064,,,,,FBgn0266064,GlyS
Gmd,FBgn0031661,,,,,FBgn0031661,Gmd
Gmer,FBgn0267823,,,,,FBgn0267823,Gmer
GNBP2,FBgn0040322,,,,,FBgn0040322,GNBP2
GNBP3,FBgn0040321,,,,,FBgn0040321,GNBP3
Gnmt,FBgn0038074,,,,,FBgn0038074,Gnmt
Gnpnat,FBgn0039690,,,,,FBgn0039690,Gnpnat
gny,FBgn0032234,,,,,FBgn0032234,gny
Got1,FBgn0001124,,,,,FBgn0001124,Got1
Got2,FBgn0001125,,,,,FBgn0001125,Got2
Gpat4,FBgn0034971,,,,,FBgn0034971,Gpat4
Gpdh1,FBgn0001128,,,,,FBgn0001128,Gpdh1
Gpdh2,FBgn0034825,,,,,FBgn0034825,Gpdh2
Gpdh3,FBgn0263048,,,,,FBgn0263048,Gpdh3
Gpo1,FBgn0022160,,,,,FBgn0022160,Gpo1
Gpo2,FBgn0033190,,,,,FBgn0033190,Gpo2
Gpo3,FBgn0028848,,,,,FBgn0028848,Gpo3
gpp,FBgn0264495,,,,,FBgn0264495,gpp
Gs1,FBgn0001142,,,,,FBgn0001142,Gs1
Gs1l,FBgn0019982,,,,,FBgn0019982,Gs1l
Gs2,FBgn0001145,,,,,FBgn0001145,Gs2
Gss1,FBgn0030882,,,,,FBgn0030882,Gss1
Gss2,FBgn0052495,,,,,FBgn0052495,Gss2
GstD1,FBgn0001149,,,,,FBgn0001149,GstD1
GstD10,FBgn0042206,,,,,FBgn0042206,GstD10
GstD11,FBgn0038029,,,,,FBgn0038029,GstD11
GstD2,FBgn0010038,,,,,FBgn0010038,GstD2
GstD3,FBgn0010039,,,,,FBgn0010039,GstD3
GstD4,FBgn0010040,,,,,FBgn0010040,GstD4
GstD5,FBgn0010041,,,,,FBgn0010041,GstD5
GstD6,FBgn0010042,,,,,FBgn0010042,GstD6
GstD7,FBgn0010043,,,,,FBgn0010043,GstD7
GstD8,FBgn0010044,,,,,FBgn0010044,GstD8
GstD9,FBgn0038020,,,,,FBgn0038020,GstD9
GstE1,FBgn0034335,,,,,FBgn0034335,GstE1
GstE10,FBgn0063499,,,,,FBgn0063499,GstE10
GstE13,FBgn0033381,,,,,FBgn0033381,GstE13
GstE14,FBgn0033817,,,,,FBgn0033817,GstE14
GstE2,FBgn0063498,,,,,FBgn0063498,GstE2
GstE3,FBgn0063497,,,,,FBgn0063497,GstE3
GstE4,FBgn0063496,,,,,FBgn0063496,GstE4
GstE5,FBgn0063495,,,,,FBgn0063495,GstE5
GstE6,FBgn0063494,,,,,FBgn0063494,GstE6
GstE7,FBgn0063493,,,,,FBgn0063493,GstE7
GstE8,FBgn0063492,,,,,FBgn0063492,GstE8
GstE9,FBgn0063491,,,,,FBgn0063491,GstE9
GstO1,FBgn0035907,,,,,FBgn0035907,GstO1
GstO2,FBgn0035906,,,,,FBgn0035906,GstO2
GstO3,FBgn0035904,,,,,FBgn0035904,GstO3
GstS1,FBgn0010226,,,,,FBgn0010226,GstS1
GstT1,FBgn0050000,,,,,FBgn0050000,GstT1
GstT2,FBgn0050005,,,,,FBgn0050005,GstT2
GstT3,FBgn0031117,,,,,FBgn0031117,GstT3
GstT4,FBgn0030484,,,,,FBgn0030484,GstT4
GstZ1,FBgn0037696,,,,,FBgn0037696,GstZ1
GstZ2,FBgn0037697,,,,,FBgn0037697,GstZ2
GXIVsPLA2,FBgn0036545,,,,,FBgn0036545,GXIVsPLA2
Gyc32E,FBgn0010197,,,,,FBgn0010197,Gyc32E
Gyc76C,FBgn0266136,,,,,FBgn0266136,Gyc76C
Gyc88E,FBgn0038295,,,,,FBgn0038295,Gyc88E
Gyc89Da,FBgn0038435,,,,,FBgn0038435,Gyc89Da
Gyc89Db,FBgn0038436,,,,,FBgn0038436,Gyc89Db
Gycalpha99B,FBgn0013972,,,,,FBgn0013972,Gycalpha99B
Gycbeta100B,FBgn0013973,,,,,FBgn0013973,Gycbeta100B
Gyg,FBgn0265191,,,,,FBgn0265191,Gyg
Hacd1,FBgn0032394,,,,,FBgn0032394,Hacd1
Hacd2,FBgn0032524,,,,,FBgn0032524,Hacd2
Had2,FBgn0033949,,,,,FBgn0033949,Had2
Hcs,FBgn0037332,,,,,FBgn0037332,Hcs
HDAC3,FBgn0025825,,,,,FBgn0025825,HDAC3
Hdc,FBgn0005619,,,,,FBgn0005619,Hdc
heix,FBgn0028375,,,,,FBgn0028375,heix
HemK1,FBgn0031817,,,,,FBgn0031817,HemK1
HemK2,FBgn0031454,,,,,FBgn0031454,HemK2
Hen1,FBgn0033686,,,,,FBgn0033686,Hen1
Hex-A,FBgn0001186,,,,,FBgn0001186,Hex-A
Hex-C,FBgn0001187,,,,,FBgn0001187,Hex-C
Hex-t1,FBgn0042711,,,,,FBgn0042711,Hex-t1
Hex-t2,FBgn0042710,,,,,FBgn0042710,Hex-t2
Hexo1,FBgn0041630,,,,,FBgn0041630,Hexo1
Hexo2,FBgn0041629,,,,,FBgn0041629,Hexo2
hgo,FBgn0040211,,,,,FBgn0040211,hgo
HIPP1,FBgn0037027,,,,,FBgn0037027,HIPP1
HisRS,FBgn0027087,,,,,FBgn0027087,HisRS
hll,FBgn0028519,,,,,FBgn0286723,hll
Hmgcr,FBgn0263782,,,,,FBgn0263782,Hmgcr
Hmgs,FBgn0010611,,,,,FBgn0010611,Hmgs
Hml,FBgn0029167,,,,,FBgn0029167,Hml
Hmt4-20,FBgn0025639,,,,,FBgn0025639,Hmt4-20
Hn,FBgn0001208,,,,,FBgn0001208,Hn
Hnf4,FBgn0004914,,,,,FBgn0004914,Hnf4
Ho,FBgn0037933,,,,,FBgn0037933,Ho
Hpd,FBgn0036992,,,,,FBgn0036992,Hpd
Hph,FBgn0264785,,,,,FBgn0264785,Hph
Hr38,FBgn0014859,,,,,FBgn0014859,Hr38
Hr39,FBgn0261239,,,,,FBgn0261239,Hr39
Hr96,FBgn0015240,,,,,FBgn0015240,Hr96
Hs2st,FBgn0024230,,,,,FBgn0024230,Hs2st
Hs3st-A,FBgn0053147,,,,,FBgn0053147,Hs3st-A
Hs3st-B,FBgn0031005,,,,,FBgn0031005,Hs3st-B
Hs6st,FBgn0038755,,,,,FBgn0038755,Hs6st
Hsc20,FBgn0263606,,,,,FBgn0263606,Hsc20
Hsepi,FBgn0033087,,,,,FBgn0033087,Hsepi
Hsl,FBgn0034491,,,,,FBgn0034491,Hsl
Hsp83,FBgn0001233,,,,,FBgn0001233,Hsp83
Hydr1,FBgn0033382,,,,,FBgn0033382,Hydr1
Hydr2,FBgn0014906,,,,,FBgn0014906,Hydr2
Idh,FBgn0001248,,,,,FBgn0001248,Idh
Idh3b,FBgn0038922,,,,,FBgn0038922,Idh3b
Idi,FBgn0038876,,,,,FBgn0038876,Idi
Ids,FBgn0035445,,,,,FBgn0035445,Ids
ifc,FBgn0001941,,,,,FBgn0001941,ifc
IleRS,FBgn0027086,,,,,FBgn0027086,IleRS
IleRS-m,FBgn0036569,,,,,FBgn0036569,IleRS-m
Ilp1,FBgn0044051,,,,,FBgn0044051,Ilp1
Ilp2,FBgn0036046,,,,,FBgn0036046,Ilp2
Ilp3,FBgn0044050,,,,,FBgn0044050,Ilp3
Ilp4,FBgn0044049,,,,,FBgn0044049,Ilp4
Ilp5,FBgn0044048,,,,,FBgn0044048,Ilp5
Ilp6,FBgn0044047,,,,,FBgn0044047,Ilp6
Ilp7,FBgn0044046,,,,,FBgn0044046,Ilp7
ImpL2,FBgn0001257,,,,,FBgn0001257,ImpL2
inaC,FBgn0004784,,,,,FBgn0004784,inaC
inaE,FBgn0261244,,,,,FBgn0261244,inaE
Indy,FBgn0036816,,,,,FBgn0036816,Indy
Indy-2,FBgn0260466,,,,,FBgn0260466,Indy-2
Inos,FBgn0025885,,,,,FBgn0025885,Inos
INPP5E,FBgn0036273,,,,,FBgn0036273,INPP5E
InR,FBgn0283499,,,,,FBgn0283499,InR
IP3K1,FBgn0032147,,,,,FBgn0032147,IP3K1
IP3K2,FBgn0283680,,,,,FBgn0283680,IP3K2
Ipk1,FBgn0050295,,,,,FBgn0050295,Ipk1
Ipk2,FBgn0031267,,,,,FBgn0031267,Ipk2
iPLA2-VIA,FBgn0036053,,,,,FBgn0036053,iPLA2-VIA
Ipp,FBgn0016672,,,,,FBgn0016672,Ipp
Irc,FBgn0038465,,,,,FBgn0038465,Irc
Irp-1A,FBgn0024958,,,,,FBgn0024958,Irp-1A
Irp-1B,FBgn0024957,,,,,FBgn0024957,Irp-1B
IscU,FBgn0037637,,,,,FBgn0037637,IscU
Itp-r83A,FBgn0010051,,,,,FBgn0010051,Itpr
Iyd,FBgn0036125,,,,,FBgn0286979,CG46439
Jafrac1,FBgn0040309,,,,,FBgn0286980,Iyd
jef,FBgn0033958,,,,,FBgn0040309,Jafrac1
jhamt,FBgn0028841,,,,,FBgn0033958,jef
Jhe,FBgn0010052,,,,,FBgn0028841,jhamt
Jheh1,FBgn0010053,,,,,FBgn0010052,Jhe
Jheh2,FBgn0034405,,,,,FBgn0010053,Jheh1
Jheh3,FBgn0034406,,,,,FBgn0034405,Jheh2
JhI-21,FBgn0028425,,,,,FBgn0034406,Jheh3
JMJD7,FBgn0036366,,,,,FBgn0028425,JhI-21
kar,FBgn0001296,,,,,FBgn0036366,JMJD7
kcc,FBgn0261794,,,,,FBgn0001296,kar
kdn,FBgn0261955,,,,,FBgn0261794,kcc
KFase,FBgn0031821,,,,,FBgn0261955,kdn
kkv,FBgn0001311,,,,,FBgn0287695,KFase
kni,FBgn0001320,,,,,FBgn0001311,kkv
knon,FBgn0285943,,,,,FBgn0001320,kni
knrl,FBgn0001323,,,,,FBgn0285943,knon
kon,FBgn0032683,,,,,FBgn0001323,knrl
kra,FBgn0250753,,,,,FBgn0032683,kon
kri,FBgn0035639,,,,,FBgn0250753,kra
l(1)G0156,FBgn0027291,,,,,FBgn0035639,kri
l(1)G0196,FBgn0027279,,,,,FBgn0027291,Idh3a
l(2)37Cc,FBgn0002031,,,,,FBgn0027279,l(1)G0196
l(2)37Cg,FBgn0086447,,,,,FBgn0002031,l(2)37Cc
l(2)k01209,FBgn0022029,,,,,FBgn0086447,l(2)37Cg
l(2)not,FBgn0011297,,,,,FBgn0022029,l(2)k01209
l(3)02640,FBgn0010786,,,,,FBgn0011297,Alg3
l(3)72Dp,FBgn0263607,,,,,FBgn0010786,l(3)02640
l(3)72Dr,FBgn0263608,,,,,FBgn0263607,l(3)72Dp
L2HGDH,FBgn0032729,,,,,FBgn0263608,l(3)72Dr
lace,FBgn0002524,,,,,FBgn0032729,L2HGDH
lama,FBgn0016031,,,,,FBgn0002524,lace
Lap1,FBgn0033984,,,,,FBgn0016031,lama
Las,FBgn0029158,,,,,FBgn0033984,Lap1
laza,FBgn0037163,,,,,FBgn0029158,Las
LBR,FBgn0034657,,,,,FBgn0037163,laza
Ldh,FBgn0001258,,,,,FBgn0034657,LBR
Ldsdh1,FBgn0029994,,,,,FBgn0001258,Ldh
lectin-22C,FBgn0259230,,,,,FBgn0029994,Ldsdh1
LeuRS,FBgn0284253,,,,,FBgn0259230,lectin-22C
LeuRS-m,FBgn0027085,,,,,FBgn0284253,LeuRS
levy,FBgn0034877,,,,,FBgn0027085,LeuRS-m
Lip1,FBgn0023496,,,,,FBgn0034877,levy
Lip2,FBgn0024740,,,,,FBgn0023496,Lip1
Lip3,FBgn0023495,,,,,FBgn0024740,Lip2
Lip4,FBgn0032264,,,,,FBgn0023495,Lip3
Lis-1,FBgn0015754,,,,,FBgn0032264,Lip4
Lk6,FBgn0017581,,,,,FBgn0015754,Lis-1
LManI,FBgn0032253,,,,,FBgn0017581,Lk6
LManII,FBgn0027611,,,,,FBgn0032253,LManI
LManIII,FBgn0032066,,,,,FBgn0027611,LManII
LManIV,FBgn0032067,,,,,FBgn0032066,LManIII
LManV,FBgn0032068,,,,,FBgn0032067,LManIV
LManVI,FBgn0032069,,,,,FBgn0032068,LManV
loopin-1,FBgn0259795,,,,,FBgn0032069,LManVI
loqs,FBgn0032515,,,,,FBgn0259795,loopin-1
LPCAT,FBgn0052699,,,,,FBgn0032515,loqs
Lpin,FBgn0263593,,,,,FBgn0052699,LPCAT
LpR1,FBgn0066101,,,,,FBgn0263593,Lpin
LpR2,FBgn0051092,,,,,FBgn0066101,LpR1
Lsd-1,FBgn0039114,,,,,FBgn0051092,LpR2
Lsd-2,FBgn0030608,,,,,FBgn0039114,Lsd-1
lwr,FBgn0010602,,,,,FBgn0030608,Lsd-2
LysRS,FBgn0027084,,,,,FBgn0010602,lwr
mael,FBgn0016034,,,,,FBgn0027084,LysRS
mag,FBgn0036996,,,,,FBgn0016034,mael
MagR,FBgn0026666,,,,,FBgn0036996,mag
mah,FBgn0285912,,,,,FBgn0026666,MagR
mal,FBgn0002641,,,,,FBgn0285912,mah
Mal-A1,FBgn0002570,,,,,FBgn0002641,mal
Mal-A2,FBgn0002569,,,,,FBgn0002570,Mal-A1
Mal-A3,FBgn0002571,,,,,FBgn0002569,Mal-A2
Mal-A4,FBgn0033294,,,,,FBgn0002571,Mal-A3
Mal-A5,FBgn0050359,,,,,FBgn0033294,Mal-A4
Mal-A6,FBgn0050360,,,,,FBgn0050359,Mal-A5
Mal-A7,FBgn0033296,,,,,FBgn0050360,Mal-A6
Mal-A8,FBgn0033297,,,,,FBgn0033296,Mal-A7
Mal-B1,FBgn0032381,,,,,FBgn0033297,Mal-A8
Mal-B2,FBgn0032382,,,,,FBgn0032381,Mal-B1
Marc,FBgn0033451,,,,,FBgn0032382,Mal-B2
Marf,FBgn0029870,,,,,FBgn0033451,Marc
Mccc1,FBgn0039877,,,,,FBgn0029870,Marf
Mccc2,FBgn0042083,,,,,FBgn0039877,Mccc1
Mct1,FBgn0023549,,,,,FBgn0042083,Mccc2
MCTS1,FBgn0029833,,,,,FBgn0023549,Mct1
Mdh1,FBgn0262782,,,,,FBgn0029833,MCTS1
Mdh2,FBgn0262559,,,,,FBgn0262782,Mdh1
Mdr49,FBgn0004512,,,,,FBgn0262559,Mdh2
Mdr50,FBgn0010241,,,,,FBgn0004512,Mdr49
Mdr65,FBgn0004513,,,,,FBgn0010241,Mdr50
mdy,FBgn0004797,,,,,FBgn0004513,Mdr65
melt,FBgn0023001,,,,,FBgn0004797,mdy
Men,FBgn0002719,,,,,FBgn0023001,melt
Men-b,FBgn0029155,,,,,FBgn0002719,Men
Menl-1,FBgn0029154,,,,,FBgn0029155,Men-b
Menl-2,FBgn0029153,,,,,FBgn0029154,Menl-1
Mes4,FBgn0034726,,,,,FBgn0029153,Menl-2
Mesh1,FBgn0039650,,,,,FBgn0034726,PolE4
MetRS,FBgn0034401,,,,,FBgn0039650,Mesh1
MetRS-m,FBgn0027083,,,,,FBgn0034401,MetRS
Mfe2,FBgn0030731,,,,,FBgn0027083,MetRS-m
MFS1,FBgn0050272,,,,,FBgn0030731,Mfe2
MFS10,FBgn0030452,,,,,FBgn0050272,MFS1
MFS12,FBgn0033234,,,,,FBgn0030452,MFS10
MFS14,FBgn0010651,,,,,FBgn0033234,MFS12
MFS15,FBgn0034392,,,,,FBgn0010651,MFS14
MFS16,FBgn0034611,,,,,FBgn0034392,MFS15
MFS17,FBgn0058263,,,,,FBgn0034611,MFS16
MFS18,FBgn0025684,,,,,FBgn0058263,MFS17
MFS3,FBgn0031307,,,,,FBgn0025684,MFS18
MFS9,FBgn0038799,,,,,FBgn0031307,MFS3
Mgat1,FBgn0034521,,,,,FBgn0038799,MFS9
Mgat2,FBgn0039738,,,,,FBgn0034521,Mgat1
mGluR,FBgn0019985,,,,,FBgn0039738,Mgat2
Mgstl,FBgn0025814,,,,,FBgn0019985,mGluR
Miga,FBgn0030037,,,,,FBgn0025814,Mgstl
mino,FBgn0027579,,,,,FBgn0030037,Miga
mio,FBgn0031399,,,,,FBgn0027579,mino
Mipp1,FBgn0026061,,,,,FBgn0031399,mio
Mipp2,FBgn0026060,,,,,FBgn0026061,Mipp1
mld,FBgn0263490,,,,,FBgn0026060,Mipp2
MME1,FBgn0031881,,,,,FBgn0263490,mld
mms4,FBgn0033549,,,,,FBgn0031881,MME1
mmy,FBgn0259749,,,,,FBgn0033549,mms4
mnd,FBgn0002778,,,,,FBgn0259749,mmy
Mocs1,FBgn0263241,,,,,FBgn0002778,mnd
Mocs2B,FBgn0039280,,,,,FBgn0263241,Mocs1
mod(mdg4),FBgn0002781,,,,,FBgn0039280,Mocs2B
Mondo,FBgn0032940,,,,,FBgn0002781,mod(mdg4)
Mpc1,FBgn0038662,,,,,FBgn0032940,Mondo
mri,FBgn0035107,,,,,FBgn0038662,Mpc1
MRP,FBgn0032456,,,,,FBgn0035107,mri
mt:ATPase6,FBgn0013672,,,,,FBgn0032456,MRP
mt:ATPase8,FBgn0013673,,,,,FBgn0013672,mt:ATPase6
mt:CoI,FBgn0013674,,,,,FBgn0013673,mt:ATPase8
mt:CoII,FBgn0013675,,,,,FBgn0013674,mt:CoI
mt:CoIII,FBgn0013676,,,,,FBgn0013675,mt:CoII
mt:Cyt-b,FBgn0013678,,,,,FBgn0013676,mt:CoIII
mt:ND1,FBgn0013679,,,,,FBgn0013678,mt:Cyt-b
mt:ND2,FBgn0013680,,,,,FBgn0013679,mt:ND1
mt:ND3,FBgn0013681,,,,,FBgn0013680,mt:ND2
mt:ND4,FBgn0262952,,,,,FBgn0013681,mt:ND3
mt:ND4L,FBgn0013683,,,,,FBgn0262952,mt:ND4
mt:ND5,FBgn0013684,,,,,FBgn0013683,mt:ND4L
mt:ND6,FBgn0013685,,,,,FBgn0013684,mt:ND5
Mtap,FBgn0034215,,,,,FBgn0013685,mt:ND6
mtg,FBgn0260386,,,,,FBgn0034215,Mtap
Mthfs,FBgn0085453,,,,,FBgn0260386,mtg
mtm,FBgn0025742,,,,,FBgn0085453,Mthfs
Mtp,FBgn0266369,,,,,FBgn0025742,mtm
Mtpalpha,FBgn0028479,,,,,FBgn0266369,Mtp
mtt,FBgn0050361,,,,,FBgn0028479,Mtpalpha
muc,FBgn0283658,,,,,FBgn0050361,mtt
Muc11A,FBgn0052656,,,,,FBgn0283658,muc
Muc18B,FBgn0031000,,,,,FBgn0052656,Muc11A
Muc26B,FBgn0040950,,,,,FBgn0031000,Muc18B
Muc68D,FBgn0036203,,,,,FBgn0040950,Muc26B
Muc68E,FBgn0053265,,,,,FBgn0036203,Muc68D
Muc96D,FBgn0051439,,,,,FBgn0053265,Muc68E
Mulk,FBgn0260750,,,,,FBgn0051439,Muc96D
Mur18B,FBgn0030999,,,,,FBgn0260750,Mulk
Mur2B,FBgn0025390,,,,,FBgn0030999,Mur18B
Mur89F,FBgn0038492,,,,,FBgn0025390,Mur2B
mus81,FBgn0040347,,,,,FBgn0038492,Mur89F
Mvd,FBgn0030683,,,,,FBgn0040347,mus81
mxt,FBgn0031637,,,,,FBgn0030683,Mvd
NAAT1,FBgn0029762,,,,,FBgn0031637,mxt
Nadsyn,FBgn0030512,,,,,FBgn0029762,NAAT1
Nadsyn::Mmus\Ube4b,FBgn0266523,,,,,FBgn0030512,Nadsyn
NANS,FBgn0038045,,,,,FBgn0038045,NANS
NaPi-T,FBgn0016684,,,,,FBgn0016684,NaPi-T
Naprt,FBgn0031589,,,,,FBgn0031589,Naprt
NAT1,FBgn0010488,,,,,FBgn0010488,NAT1
Naxe,FBgn0030178,,,,,FBgn0030178,Naxe
Nbr,FBgn0032924,,,,,FBgn0032924,Nbr
Nc73EF,FBgn0010352,,,,,FBgn0010352,Nc73EF
Ncc69,FBgn0036279,,,,,FBgn0036279,Ncc69
ND-13A,FBgn0031684,,,,,FBgn0031684,ND-13A
ND-13B,FBgn0047038,,,,,FBgn0047038,ND-13B
ND-15,FBgn0031228,,,,,FBgn0031228,ND-15
ND-18,FBgn0031021,,,,,FBgn0031021,ND-18
ND-19,FBgn0035046,,,,,FBgn0035046,ND-19
ND-20,FBgn0030718,,,,,FBgn0030718,ND-20
ND-20L,FBgn0039669,,,,,FBgn0039669,ND-20L
ND-23,FBgn0017567,,,,,FBgn0017567,ND-23
ND-24,FBgn0030853,,,,,FBgn0030853,ND-24
ND-24L,FBgn0036706,,,,,FBgn0036706,ND-24L
ND-30,FBgn0266582,,,,,FBgn0266582,ND-30
ND-39,FBgn0037001,,,,,FBgn0037001,ND-39
ND-42,FBgn0019957,,,,,FBgn0019957,ND-42
ND-49,FBgn0039909,,,,,FBgn0039909,ND-49
ND-49L,FBgn0039331,,,,,FBgn0039331,ND-49L
ND-51,FBgn0031771,,,,,FBgn0031771,ND-51
ND-51L1,FBgn0034251,,,,,FBgn0034251,ND-51L1
ND-51L2,FBgn0034007,,,,,FBgn0034007,ND-51L2
ND-75,FBgn0017566,,,,,FBgn0017566,ND-75
ND-ACP,FBgn0011361,,,,,FBgn0011361,ND-ACP
ND-AGGG,FBgn0058002,,,,,FBgn0058002,ND-AGGG
ND-ASHI,FBgn0029888,,,,,FBgn0029888,ND-ASHI
ND-B12,FBgn0034645,,,,,FBgn0034645,ND-B12
ND-B14,FBgn0033570,,,,,FBgn0033570,ND-B14
ND-B14.5A,FBgn0025839,,,,,FBgn0025839,ND-B14.5A
ND-B14.5AL,FBgn0037172,,,,,FBgn0037172,ND-B14.5AL
ND-B14.5B,FBgn0031505,,,,,FBgn0031505,ND-B14.5B
ND-B14.7,FBgn0034576,,,,,FBgn0034576,ND-B14.7
ND-B15,FBgn0033961,,,,,FBgn0033961,ND-B15
ND-B16.6,FBgn0029868,,,,,FBgn0029868,ND-B16.6
ND-B17,FBgn0001989,,,,,FBgn0001989,ND-B17
ND-B17.2,FBgn0031436,,,,,FBgn0031436,ND-B17.2
ND-B18,FBgn0030605,,,,,FBgn0030605,ND-B18
ND-B22,FBgn0032511,,,,,FBgn0032511,ND-B22
ND-B8,FBgn0040705,,,,,FBgn0040705,ND-B8
ND-MLRQ,FBgn0052230,,,,,FBgn0052230,ND-MLRQ
ND-MNLL,FBgn0029971,,,,,FBgn0029971,ND-MNLL
ND-MWFE,FBgn0085468,,,,,FBgn0085468,ND-MWFE
ND-PDSW,FBgn0021967,,,,,FBgn0021967,ND-PDSW
ND-SGDH,FBgn0011455,,,,,FBgn0011455,ND-SGDH
nemy,FBgn0261673,,,,,FBgn0261673,nemy
nes,FBgn0026630,,,,,FBgn0026630,nes
Nfs1,FBgn0032393,,,,,FBgn0032393,Nfs1
NijB,FBgn0036822,,,,,FBgn0036822,NijB
ninaB,FBgn0002937,,,,,FBgn0002937,ninaB
ninaG,FBgn0037896,,,,,FBgn0037896,ninaG
NitFhit,FBgn0024945,,,,,FBgn0024945,NitFhit
NKCC,FBgn0051547,,,,,FBgn0051547,NKCC
Nlg4,FBgn0083975,,,,,FBgn0083975,Nlg4
Nmdmc,FBgn0010222,,,,,FBgn0010222,Nmdmc
nmdyn-D6,FBgn0030573,,,,,FBgn0030573,nmdyn-D6
nmdyn-D7,FBgn0028997,,,,,FBgn0028997,nmdyn-D7
Nmnat,FBgn0039254,,,,,FBgn0039254,Nmnat
norpA,FBgn0262738,,,,,FBgn0262738,norpA
Nos,FBgn0011676,,,,,FBgn0011676,Nos
Notum,FBgn0044028,,,,,FBgn0044028,Notum
NP15.6,FBgn0027785,,,,,FBgn0027785,NP15.6
Npc1a,FBgn0024320,,,,,FBgn0024320,Npc1a
Npc1b,FBgn0261675,,,,,FBgn0261675,Npc1b
Npc2a,FBgn0031381,,,,,FBgn0031381,Npc2a
Npc2b,FBgn0038198,,,,,FBgn0038198,Npc2b
Npc2c,FBgn0037783,,,,,FBgn0037783,Npc2c
Npc2d,FBgn0037782,,,,,FBgn0037782,Npc2d
Npc2e,FBgn0051410,,,,,FBgn0051410,Npc2e
Npc2f,FBgn0039154,,,,,FBgn0039154,Npc2f
Npc2g,FBgn0039800,,,,,FBgn0039800,Npc2g
Npc2h,FBgn0039801,,,,,FBgn0039801,Npc2h
nst,FBgn0036298,,,,,FBgn0036298,nst
NT5E-2,FBgn0050104,,,,,FBgn0050104,NT5E-2
NTPase,FBgn0024947,,,,,FBgn0024947,NTPase
nvd,FBgn0259697,,,,,FBgn0287185,nvd
O-fut1,FBgn0033901,,,,,FBgn0033901,O-fut1
O-fut2,FBgn0027791,,,,,FBgn0027791,O-fut2
Oat,FBgn0022774,,,,,FBgn0022774,Oat
obst-A,FBgn0031097,,,,,FBgn0031097,obst-A
obst-B,FBgn0027600,,,,,FBgn0027600,obst-B
obst-E,FBgn0031737,,,,,FBgn0031737,obst-E
obst-F,FBgn0036947,,,,,FBgn0036947,obst-F
obst-G,FBgn0036228,,,,,FBgn0036228,obst-G
obst-H,FBgn0053983,,,,,FBgn0053983,obst-H
obst-I,FBgn0052304,,,,,FBgn0052304,obst-I
obst-J,FBgn0036940,,,,,FBgn0036940,obst-J
Ocrl,FBgn0023508,,,,,FBgn0023508,Ocrl
Octalpha2R,FBgn0038653,,,,,FBgn0038653,Octalpha2R
Odc1,FBgn0013307,,,,,FBgn0013307,Odc1
Odc2,FBgn0013308,,,,,FBgn0013308,Odc2
olf413,FBgn0037153,,,,,FBgn0037153,olf413
Orct,FBgn0019952,,,,,FBgn0019952,Orct
Orct2,FBgn0086365,,,,,FBgn0086365,Orct2
Osbp,FBgn0020626,,,,,FBgn0020626,Osbp
Oscillin,FBgn0031717,,,,,FBgn0031717,Oscillin
Ost48,FBgn0014868,,,,,FBgn0014868,Ost48
OstDelta,FBgn0034277,,,,,FBgn0034277,OstDelta
Ostgamma,FBgn0032015,,,,,FBgn0032015,Ostgamma
out,FBgn0259834,,,,,FBgn0259834,out
ox,FBgn0011227,,,,,FBgn0011227,ox
oxt,FBgn0015360,,,,,FBgn0015360,oxt
oys,FBgn0033476,,,,,FBgn0033476,oys
