Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
CG7548,FBgn0035792,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0035792,CG7548
CG7587,FBgn0038523,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0038523,Sgs5bis
CG7714,FBgn0038645,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0038645,CG7714
CG7715,FBgn0038646,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0038646,CG7715
CG7763,FBgn0040503,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040503,CG7763
CG8192,FBgn0034030,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0034030,CG8192
CG8343,FBgn0040502,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040502,CG8343
CG8460,FBgn0031996,Drosophila Matrisome Genes,Apical Matrix,,Chitinase,FBgn0031996,CG8460
CG8541,FBgn0035788,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0035788,CG8541
CG8543,FBgn0035787,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0035787,CG8543
CG8642,FBgn0033312,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0033312,CG8642
CG8927,FBgn0038405,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0038405,CG8927
CG9500,FBgn0031804,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0031804,CG9500
CG9572,FBgn0031089,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0031089,aspr
CG9593,FBgn0038365,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0038365,CG9593
CG9698,FBgn0039784,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0039784,CG9698
ChLD3,FBgn0032598,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Chitin Deacetylase,FBgn0032598,ChLD3
Cht10,FBgn0250907,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0250907,Cht10
Cht11,FBgn0029913,Drosophila Matrisome Genes,Apical Matrix,,Chitinase,FBgn0029913,Cht11
Cht12,FBgn0050293,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitin-binding-domain-containing Proteins; Chitinase,FBgn0050293,Cht12
Cht2,FBgn0022702,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitinase,FBgn0022702,Cht2
Cht4,FBgn0022700,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0022700,Cht4
Cht5,FBgn0038180,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitin-binding-domain-containing Proteins; Chitinase,FBgn0038180,Cht5
Cht6,FBgn0263132,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitin-binding-domain-containing Proteins; Chitinase,FBgn0263132,Cht6
Cht7,FBgn0035398,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitin-binding-domain-containing Proteins; Chitinase,FBgn0035398,Cht7
Cht8,FBgn0034580,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitin-binding-domain-containing Proteins; Chitinase,FBgn0034580,Cht8
Cht9,FBgn0034582,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitinase,FBgn0034582,Cht9
ckd,FBgn0035427,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035427,ckd
Clect27,FBgn0031629,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0287234,slf
clos,FBgn0261016,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0261016,clos
Col4a1,FBgn0000299,Homologs/Orthologs to Mammalian Core Matrisome Genes,Collagens,,Basement Membrane,FBgn0000299,Col4a1
conv,FBgn0261269,Drosophila Matrisome Genes,ECM-affiliated,,,FBgn0261269,conv
Cow,FBgn0039054,Homologs/Orthologs to Mammalian Core Matrisome Genes,Proteoglycans,,,FBgn0039054,Cow
Cp1,FBgn0013770,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0013770,Cp1
Cp15,FBgn0000355,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0000355,Cp15
Cp16,FBgn0000356,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0000356,Cp16
Cp18,FBgn0000357,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0000357,Cp18
Cp19,FBgn0000358,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0000358,Cp19
Cp36,FBgn0000359,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0000359,Cp36
Cp38,FBgn0000360,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0000360,Cp38
Cp7Fa,FBgn0014464,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0014464,Cp7Fa
Cp7Fb,FBgn0014465,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0014465,Cp7Fb
Cp7Fc,FBgn0014466,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0014466,Cp7Fc
Cpr100A,FBgn0039805,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0039805,Cpr100A
Cpr11A,FBgn0030394,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0030394,Cpr11A
Cpr11B,FBgn0030398,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0030398,Cpr11B
Cpr12A,FBgn0030494,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0030494,Cpr12A
Cpr23B,FBgn0031467,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0031467,Cpr23B
Cpr30B,FBgn0032125,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0032125,Cpr30B
Cpr30F,FBgn0051876,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0051876,Cpr30F
Cpr31A,FBgn0053302,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0053302,Cpr31A
Cpr35B,FBgn0028871,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0028871,Cpr35B
Cpr47Ea,FBgn0033597,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033597,Cpr47Ea
Cpr47Eb,FBgn0033598,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033598,Cpr47Eb
Cpr47Ec,FBgn0033600,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033600,Cpr47Ec
Cpr47Ed,FBgn0033601,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0033601,Cpr47Ed
Cpr47Ee,FBgn0033602,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033602,Cpr47Ee
Cpr47Ef,FBgn0033603,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033603,Cpr47Ef
Cpr47Eg,FBgn0086519,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0086519,Cpr47Eg
Cpr49Aa,FBgn0050045,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0050045,Cpr49Aa
Cpr49Ab,FBgn0050042,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0050042,Cpr49Ab
Cpr49Ac,FBgn0033725,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0033725,Cpr49Ac
Cpr49Ad,FBgn0033726,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033726,Cpr49Ad
Cpr49Ae,FBgn0033728,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033728,Cpr49Ae
Cpr49Af,FBgn0033729,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033729,Cpr49Af
Cpr49Ag,FBgn0033730,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033730,Cpr49Ag
Cpr49Ah,FBgn0033731,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033731,Cpr49Ah
Cpr50Ca,FBgn0033867,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033867,Cpr50Ca
Cpr50Cb,FBgn0033869,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0033869,Cpr50Cb
Cpr51A,FBgn0033942,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0033942,Cpr51A
Cpr56F,FBgn0034499,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0034499,Cpr56F
Cpr57A,FBgn0034517,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0034517,Cpr57A
Cpr5C,FBgn0029811,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0029811,Cpr5C
Cpr60D,FBgn0050163,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0050163,Cpr60D
Cpr62Ba,FBgn0035279,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0035279,Cpr62Ba
Cpr62Bb,FBgn0035280,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035280,Cpr62Bb
Cpr62Bc,FBgn0035281,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035281,Cpr62Bc
Cpr64Aa,FBgn0035510,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035510,Cpr64Aa
Cpr64Ab,FBgn0035511,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035511,Cpr64Ab
Cpr64Ac,FBgn0035512,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035512,Cpr64Ac
Cpr64Ad,FBgn0035513,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035513,Cpr64Ad
Cpr65Au,FBgn0042119,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0042119,Cpr65Au
Cpr65Av,FBgn0052405,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0052405,Cpr65Av
Cpr65Aw,FBgn0052404,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0052404,Cpr65Aw
Cpr65Ax1,FBgn0086900,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0086900,Cpr65Ax1
Cpr65Ax2,FBgn0042118,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0042118,Cpr65Ax2
Cpr65Ay,FBgn0085300,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0085300,Cpr65Ay
Cpr65Az,FBgn0035686,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035686,Cpr65Az
Cpr65Ea,FBgn0035735,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035735,Cpr65Ea
Cpr65Eb,FBgn0035736,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035736,Cpr65Eb
Cpr65Ec,FBgn0035737,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035737,Cpr65Ec
Cpr66Cb,FBgn0035875,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0035875,Cpr66Cb
Cpr66D,FBgn0052029,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0052029,Cpr66D
Cpr67B,FBgn0035985,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0035985,Cpr67B
Cpr67Fa1,FBgn0036108,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036108,Cpr67Fa1
Cpr67Fa2,FBgn0036109,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036109,Cpr67Fa2
Cpr67Fb,FBgn0036110,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036110,Cpr67Fb
Cpr72Ea,FBgn0036617,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036617,Cpr72Ea
Cpr72Eb,FBgn0036618,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036618,Cpr72Eb
Cpr72Ec,FBgn0036619,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036619,Cpr72Ec
Cpr73D,FBgn0036680,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036680,Cpr73D
Cpr76Ba,FBgn0036878,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036878,Cpr76Ba
Cpr76Bb,FBgn0036879,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036879,Cpr76Bb
Cpr76Bc,FBgn0036880,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036880,Cpr76Bc
Cpr76Bd,FBgn0036881,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0036881,Cpr76Bd
Cpr78Ca,FBgn0037067,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0037067,Cpr78Ca
Cpr78Cb,FBgn0037068,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0037068,Cpr78Cb
Cpr78Cc,FBgn0037069,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0037069,Cpr78Cc
Cpr78E,FBgn0037114,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0037114,Cpr78E
Cpr92A,FBgn0038714,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0038714,Cpr92A
Cpr92F,FBgn0038819,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0038819,Cpr92F
Cpr97Ea,FBgn0039480,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0039480,Cpr97Ea
Cpr97Eb,FBgn0039481,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0039481,Cpr97Eb
Crys,FBgn0005664,Drosophila Matrisome Genes,Apical Matrix,,R&R Chitin-binding-domain-containing Proteins,FBgn0005664,Crys
CtsB1,FBgn0030521,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0030521,CtsB
cv-2,FBgn0000395,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0000395,cv-2
Cys,FBgn0004629,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,,FBgn0004629,Cys
dally,FBgn0263930,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Glypican,FBgn0263930,dally
daw,FBgn0031461,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,TGFb Family,FBgn0031461,daw
1-Dec,FBgn0000427,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0000427,1-Dec
dlp,FBgn0041604,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Glypican,FBgn0041604,dlp
dpp,FBgn0000490,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,TGFb Family,FBgn0000490,dpp
dpy,FBgn0053196,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0053196,dpy
dsx-c73A,FBgn0261799,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0261799,dsx-c73A
dy,FBgn0004511,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0004511,dy
dyl,FBgn0066365,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0066365,dyl
Edg78E,FBgn0000551,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0000551,Edg78E
Edg84A,FBgn0000552,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0000552,Edg84A
Edg91,FBgn0004554,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0004554,Edg91
egr,FBgn0033483,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,,FBgn0033483,egr
Eh,FBgn0000564,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0000564,Eh
Eig71Ee,FBgn0004592,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0004592,Eig71Ee
eys,FBgn0031414,Homologs/Orthologs to Mammalian Core Matrisome Genes,Proteoglycans,,,FBgn0031414,eys
fat-spondin,FBgn0026721,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Spondin,FBgn0026721,fat-spondin
fog,FBgn0000719,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0000719,fog
fon,FBgn0032773,Drosophila Matrisome Genes,ECM-affiliated,,Clotting,FBgn0032773,fon
frac,FBgn0035798,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0035798,frac
frm,FBgn0035612,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0035612,frm
Fs,FBgn0259878,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,,FBgn0259878,Fs
fs(1)M3,FBgn0005390,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0005390,fs(1)M3
fs(1)N,FBgn0004650,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0004650,fs(1)N
galectin,FBgn0031213,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Galectin,FBgn0031213,galectin
Gasp,FBgn0026077,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitin-binding-domain-containing Proteins,FBgn0026077,Gasp
gbb,FBgn0024234,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,TGFb Family,FBgn0024234,gbb
GCS2alpha,FBgn0027588,Drosophila Matrisome Genes,ECM-affiliated,,Clotting,FBgn0027588,GCS2alpha
gd,FBgn0000808,Drosophila Matrisome Genes,ECM Regulators,,,FBgn0000808,gd
Gfrl,FBgn0262869,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0262869,Gfrl
Glt,FBgn0001114,Drosophila Matrisome Genes,ECM Glycoproteins,,Basement Membrane,FBgn0001114,Glt
grk,FBgn0001137,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,EGFR Ligand,FBgn0001137,grk
Hasp,FBgn0032797,Drosophila Matrisome Genes,ECM-affiliated,,Synaptic Matrix,FBgn0032797,Hasp
hh,FBgn0004644,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,,FBgn0004644,hh
hig,FBgn0010114,Drosophila Matrisome Genes,ECM-affiliated,,Synaptic Matrix,FBgn0010114,hig
Hil,FBgn0050147,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Transglutaminase,FBgn0050147,Hil
Hml,FBgn0029167,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0029167,Hml
Idgf1,FBgn0020416,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitinase-like,FBgn0020416,Idgf1
Idgf2,FBgn0020415,Drosophila Matrisome Genes,Apical Matrix,,Chitinase-like,FBgn0020415,Idgf2
Idgf3,FBgn0020414,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitinase-like,FBgn0020414,Idgf3
Idgf4,FBgn0026415,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitinase-like,FBgn0026415,Idgf4
Idgf5,FBgn0064237,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitinase-like,FBgn0064237,Idgf5
Idgf6,FBgn0013763,Drosophila Matrisome Genes,Apical Matrix,,Chitinase-like,FBgn0013763,Idgf6
Ilp1,FBgn0044051,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Insulin Family,FBgn0044051,Ilp1
Ilp2,FBgn0036046,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Insulin Family,FBgn0036046,Ilp2
Ilp3,FBgn0044050,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Insulin Family,FBgn0044050,Ilp3
Ilp4,FBgn0044049,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Insulin Family,FBgn0044049,Ilp4
Ilp5,FBgn0044048,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Insulin Family,FBgn0044048,Ilp5
Ilp6,FBgn0044047,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Insulin Family,FBgn0044047,Ilp6
Ilp7,FBgn0044046,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Insulin Family,FBgn0044046,Ilp7
ImpL2,FBgn0001257,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0001257,ImpL2
Kal1,FBgn0039155,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0039155,Kal1
knk,FBgn0001321,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0001321,knk
Krn,FBgn0052179,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,EGFR Ligand,FBgn0052179,Krn
Kul,FBgn0039688,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,ADAM,FBgn0039688,Kul
kuz,FBgn0259984,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,ADAM,FBgn0259984,kuz
l(2)34Fc,FBgn0261534,Drosophila Matrisome Genes,ECM Glycoproteins,,,FBgn0261534,l(2)34Fc
l(3)mbn,FBgn0002440,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0002440,l(3)mbn
LanA,FBgn0002526,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Basement Membrane; Laminin,FBgn0002526,LanA
LanB1,FBgn0261800,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Basement Membrane; Laminin,FBgn0261800,LanB1
LanB2,FBgn0267348,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Basement Membrane; Laminin,FBgn0267348,LanB2
Lcp1,FBgn0002531,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0002531,Lcp1
Lcp2,FBgn0002533,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0002533,Lcp2
Lcp3,FBgn0002534,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0002534,Lcp3
Lcp4,FBgn0002535,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0002535,Lcp4
Lcp6,FBgn0002537,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0002537,Lcp6
Lcp65Aa,FBgn0020645,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0020645,Lcp65Aa
Lcp65Ab1,FBgn0020644,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0020644,Lcp65Ab1
Lcp65Ab2,FBgn0020643,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0020643,Lcp65Ab2
Lcp65Ac,FBgn0020642,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0020642,Lcp65Ac
Lcp65Ad,FBgn0020641,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0020641,Lcp65Ad
Lcp65Ae,FBgn0020640,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0020640,Lcp65Ae
Lcp65Af,FBgn0020639,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0020639,Lcp65Af
Lcp65Ag1,FBgn0020638,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0020638,Lcp65Ag1
Lcp65Ag2,FBgn0020637,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0020637,Lcp65Ag2
Lcp65Ag3,FBgn0086611,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0086611,Lcp65Ag3
Lcp9,FBgn0025578,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0025578,Lcp9
lectin-21Ca,FBgn0040107,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040107,lectin-21Ca
lectin-21Cb,FBgn0040106,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040106,lectin-21Cb
