Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
tsu,FBgn0033378,NA,,,,FBgn0033378,tsu
TTLL3A,FBgn0031854,NA,,,,FBgn0031854,TTLL3A
TTLL3B,FBgn0031853,NA,,,,FBgn0031853,TTLL3B
twf,FBgn0038206,NA,,,,FBgn0038206,twf
unc-104,FBgn0267002,NA,,,,FBgn0267002,unc-104
Unc-115a,FBgn0051352,NA,,,,FBgn0051352,Unc-115a
Unc-115b,FBgn0260463,NA,,,,FBgn0260463,Unc-115b
up,FBgn0004169,NA,,,,FBgn0004169,up
Vav,FBgn0040068,NA,,,,FBgn0040068,Vav
Vhl,FBgn0041174,NA,,,,FBgn0041174,Vhl
vih,FBgn0264848,NA,,,,FBgn0264848,vih
Vinc,FBgn0004397,NA,,,,FBgn0004397,Vinc
Vps28,FBgn0021814,NA,,,,FBgn0021814,Vps28
Vps4,FBgn0027605,NA,,,,FBgn0283469,Vps4
vtd,FBgn0260987,NA,,,,FBgn0260987,vtd
wash,FBgn0033692,NA,,,,FBgn0033692,wash
WASp,FBgn0024273,NA,,,,FBgn0024273,WASp
wech,FBgn0259745,NA,,,,FBgn0259745,wech
wts,FBgn0011739,NA,,,,FBgn0011739,wts
wupA,FBgn0004028,NA,,,,FBgn0283471,wupA
yrt,FBgn0004049,NA,,,,FBgn0004049,yrt
Zasp52,FBgn0265991,NA,,,,FBgn0265991,Zasp52
zip,FBgn0265434,NA,,,,FBgn0265434,zip
