Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
CG31301,FBgn0051301,Maybe TF,,,,FBgn0051301,CG31301
CG31365,FBgn0051365,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0051365,CG31365
CG31388,FBgn0051388,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0051388,CG31388
CG31441,FBgn0051441,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0051441,CG31441
CG31460,FBgn0051460,Maybe TF,,,,FBgn0051460,CG31460
CG31612,FBgn0051612,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0051612,CG31612
CG31642,FBgn0051642,Maybe TF,,,,FBgn0051642,CG31642
CG31759,FBgn0051759,Maybe TF,,,,FBgn0051759,CG31759
CG31875,FBgn0051875,DNA-binding with transcription factor activity,SANT,Medium,TFscore=6,FBgn0051875,CG31875
CG31955,FBgn0051955,Maybe TF,,,,FBgn0051955,CG31955
CG32006,FBgn0052006,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0052006,CG32006
CG32105,FBgn0052105,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0052105,Lmx1a
CG32121,FBgn0052121,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0052121,CG32121
CG32264,FBgn0052264,Maybe TF,RPEL,,TFscore=NA,FBgn0052264,CG32264
CG32532,FBgn0052532,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0052532,CG32532
CG32700,FBgn0267253,Maybe TF,,,,FBgn0267253,CG32700
CG32767,FBgn0052767,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0052767,CG32767
CG32772,FBgn0052772,DNA-binding with transcription factor activity,AT_hook|zf-C2H2,Medium,TFscore=6,FBgn0052772,CG32772
CG3281,FBgn0260741,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0260741,CG3281
CG32847,FBgn0052847,Maybe TF,,,,FBgn0052847,CG32847
CG32982,FBgn0052982,DNA-binding with transcription factor activity,,Medium,,FBgn0052982,CG32982
CG33017,FBgn0053017,Maybe TF,MADF,,TFscore=NA,FBgn0053017,CG33017
CG33178,FBgn0053178,DNA-binding with transcription factor activity,,Medium,,FBgn0053178,CG33178
CG33213,FBgn0053213,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0053213,CG33213
CG33260,FBgn0053260,Maybe TF,,,,FBgn0053260,Tsen34
CG3328,FBgn0034985,DNA-binding with transcription factor activity,,Medium,,FBgn0034985,CG3328
CG33557,FBgn0053557,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0053557,CG33557
CG33671,FBgn0061359,Maybe TF,,,,FBgn0061359,CG33671
CG33672,FBgn0061360,Maybe TF,,,,FBgn0061360,CG33672
CG33695,FBgn0052831,DNA-binding with transcription factor activity,,Medium,,FBgn0052831,CG33695
CG33785,FBgn0061362,Maybe TF,,,,FBgn0061362,CG33785
CG33786,FBgn0061361,DNA-binding with transcription factor activity,,,,FBgn0061361,CG33786
CG34031,FBgn0054031,DNA-binding with transcription factor activity,,High,,FBgn0054031,CG34031
CG3407,FBgn0031573,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0031573,CG3407
CG34149,FBgn0083985,DNA-binding with transcription factor activity,,Medium,,FBgn0083985,CG34149
CG34340,FBgn0085369,DNA-binding with transcription factor activity,Homeobox,Medium,TFscore=6,FBgn0085369,Drgx
CG34367,FBgn0085396,DNA-binding with transcription factor activity,Homeobox,Medium,TFscore=6,FBgn0085396,CG34367
CG34376,FBgn0085405,Maybe TF,FLYWCH,,TFscore=NA,FBgn0085405,CG34376
CG34422,FBgn0085451,DNA-binding with transcription factor activity,ARID,Medium,TFscore=6,FBgn0085451,htk
CG3491,FBgn0028887,DNA-binding with transcription factor activity,AT_hook,Medium,TFscore=6,FBgn0028887,CG3491
CG3526,FBgn0040355,DNA-binding with transcription factor activity,,Medium,,FBgn0040355,CG3526
CG3700,FBgn0034796,Maybe TF,,,,FBgn0034796,CG3700
CG3711,FBgn0040344,DNA-binding with transcription factor activity,,,,FBgn0040344,Lztr1
CG3726,FBgn0029824,DNA-binding with transcription factor activity,AT_hook|HTH_psq_like,Medium,TFscore=6,FBgn0029824,CG3726
CG3732,FBgn0034750,Maybe TF,,,,FBgn0034750,CG3732
CG3815,FBgn0029861,DNA-binding with transcription factor activity,,,,FBgn0029861,CG3815
CG3838,FBgn0032130,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0032130,brwl
CG3847,FBgn0029867,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0029867,CG3847
CG3909,FBgn0027524,DNA-binding with transcription factor activity,,,,FBgn0027524,CG3909
CG3919,FBgn0036423,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0036423,CG3919
CG3995,FBgn0038472,DNA-binding with transcription factor activity,zf-BED,Medium,TFscore=6,FBgn0038472,CG3995
CG4042,FBgn0037018,DNA-binding with transcription factor activity,,,,FBgn0037018,CG4042
CG4133,FBgn0031257,DNA-binding with transcription factor activity,,Medium,,FBgn0031257,CG4133
CG42232,FBgn0250754,Maybe TF,,,,FBgn0250754,CG42232
CG42507,FBgn0260233,Maybe TF,,,,FBgn0260233,CG42507
CG42516,FBgn0260390,DNA-binding with transcription factor activity,,High,,FBgn0260390,CG42516
CG42724,FBgn0261641,DNA-binding with transcription factor activity,,,,FBgn0261641,CG42724
CG42726,FBgn0261679,DNA-binding with transcription factor activity,zf-C2H2,,TFscore=6,FBgn0261679,CG42726
CG42741,FBgn0261705,DNA-binding with transcription factor activity,zf-C2H2,,TFscore=6,FBgn0261705,CG42741
CG42748,FBgn0261802,DNA-binding with transcription factor activity,,,,FBgn0261802,CG42748
CG4282,FBgn0034114,DNA-binding with transcription factor activity,AT_hook|zf-C2H2,Medium,TFscore=6,FBgn0034114,CG4282
CG43163,FBgn0262719,Maybe TF,,,,FBgn0262719,CG43163
CG4318,FBgn0030455,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0030455,CG4318
CG4328,FBgn0036274,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0036274,CG4328
CG43342,FBgn0263047,DNA-binding with transcription factor activity,,,,FBgn0263047,CG43342
CG43343,FBgn0263048,DNA-binding with transcription factor activity,,,,FBgn0263048,Gpdh3
CG43347,FBgn0263072,DNA-binding with transcription factor activity,zf-C2H2,,TFscore=6,FBgn0263072,CG43347
CG4360,FBgn0038787,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038787,CG4360
CG43675,FBgn0263750,DNA-binding with transcription factor activity,,Medium,,FBgn0263750,CG43675
CG43689,FBgn0263772,DNA-binding with transcription factor activity,zf-C2HC,,TFscore=6,FBgn0263772,CG43689
CG4374,FBgn0039078,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0039078,CG4374
CG43897,FBgn0264489,DNA-binding with transcription factor activity,,Medium,,FBgn0264489,CG43897
CG44002,FBgn0264744,DNA-binding with transcription factor activity,,Medium,,FBgn0264744,CG44002
CG4404,FBgn0030432,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0030432,CG4404
CG4424,FBgn0038765,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038765,CG4424
CG44247,FBgn0265182,DNA-binding with transcription factor activity,,High,,FBgn0265182,CG44247
CG44433,FBgn0265625,Maybe TF,,,,FBgn0265625,CG44433
CG44434,FBgn0265626,Maybe TF,,,,FBgn0265626,CG44434
CG44435,FBgn0265627,Maybe TF,,,,FBgn0265627,CG44435
CG4496,FBgn0031894,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0031894,CG4496
CG45050,FBgn0266410,DNA-binding with transcription factor activity,,Medium,,FBgn0266410,CG45050
CG45071,FBgn0266441,DNA-binding with transcription factor activity,,,,FBgn0266441,CG45071
CG4553,FBgn0039336,DNA-binding with transcription factor activity,,Medium,,FBgn0039336,CG4553
CG4557,FBgn0029912,DNA-binding with transcription factor activity,,,,FBgn0029912,CG4557
CG4570,FBgn0037844,DNA-binding with transcription factor activity,,Medium,,FBgn0037844,CG4570
CG4617,FBgn0029936,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0029936,CG4617
CG4707,FBgn0035036,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0035036,CG4707
CG4730,FBgn0039355,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0039355,CG4730
CG4820,FBgn0037876,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037876,CG4820
CG4854,FBgn0038766,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038766,CG4854
CG4882,FBgn0025336,DNA-binding with transcription factor activity,,,,FBgn0025336,CG4882
CG4914,FBgn0036436,Maybe TF,,,,FBgn0036436,CG4914
CG4935,FBgn0028897,Maybe TF,,,,FBgn0028897,CG4935
CG4936,FBgn0038768,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038768,CG4936
CG5147,FBgn0036775,DNA-binding with transcription factor activity,,,,FBgn0036775,Rpc53
CG5204,FBgn0032473,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0032473,kmg
CG5245,FBgn0038047,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038047,CG5245
CG5382,FBgn0038950,Maybe TF,,,,FBgn0038950,CG5382
CG5641,FBgn0038046,DNA-binding with transcription factor activity,,,,FBgn0038046,CG5641
CG5687,FBgn0035293,Maybe TF,,,,FBgn0035293,CG5687
CG5708,FBgn0032196,Maybe TF,,,,FBgn0032196,CG5708
CG5953,FBgn0032587,DNA-binding with transcription factor activity,MADF,Medium,TFscore=6,FBgn0032587,CG5953
CG6254,FBgn0037794,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037794,CG6254
CG6272,FBgn0036126,DNA-binding with transcription factor activity,bZIP,High,TFscore=5,FBgn0036126,Irbp18
CG6276,FBgn0038316,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0038316,CG6276
CG6470,FBgn0030933,DNA-binding with transcription factor activity,,Medium,,FBgn0030933,CG6470
CG6654,FBgn0038301,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038301,CG6654
CG6683,FBgn0035902,Maybe TF,MADF,,TFscore=NA,FBgn0035902,CG6683
CG6686,FBgn0032388,DNA-binding with transcription factor activity,,,,FBgn0032388,CG6686
CG6689,FBgn0037877,DNA-binding with transcription factor activity,THAP|zf-C2H2,Medium,TFscore=6,FBgn0037877,CG6689
CG6701,FBgn0033889,DNA-binding with transcription factor activity,,Medium,,FBgn0033889,CG6701
CG6765,FBgn0035903,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0035903,CG6765
CG6769,FBgn0030878,DNA-binding with transcription factor activity,,Medium,,FBgn0030878,CG6769
CG6791,FBgn0037918,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037918,CG6791
CG6808,FBgn0037921,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037921,Zaf1
CG6812,FBgn0036843,DNA-binding with transcription factor activity,,,,FBgn0036843,Sfxn2
CG6813,FBgn0037923,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037923,CG6813
CG6843,FBgn0036827,Maybe TF,,,,FBgn0036827,CG6843
CG6885,FBgn0036810,Maybe TF,,,,FBgn0036810,CG6885
CG6907,FBgn0031711,Maybe TF,,,,FBgn0031711,CG6907
CG6937,FBgn0038989,Maybe TF,,,,FBgn0038989,CG6937
CG7099,FBgn0032517,DNA-binding with transcription factor activity,,Medium,,FBgn0032517,CG7099
CG7101,FBgn0030963,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0030963,CG7101
CG7271,FBgn0036791,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0036791,CG7271
CG7357,FBgn0038551,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038551,Odj
CG7368,FBgn0036179,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0036179,CG7368
CG7372,FBgn0036522,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0036522,Phs
CG7386,FBgn0035691,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0035691,CG7386
CG7518,FBgn0038108,DNA-binding with transcription factor activity,,Medium,,FBgn0038108,CG7518
CG7556,FBgn0030990,DNA-binding with transcription factor activity,SANT,Medium,TFscore=6,FBgn0030990,CG7556
CG7691,FBgn0038626,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038626,CG7691
CG7745,FBgn0033616,Maybe TF,MADF,,TFscore=NA,FBgn0033616,CG7745
CG7785,FBgn0038564,DNA-binding with transcription factor activity,,High,,FBgn0038564,CG7785
CG7786,FBgn0034096,DNA-binding with transcription factor activity,bZIP,Medium,TFscore=6,FBgn0034096,CG7786
CG7804,FBgn0036496,Maybe TF,,,,FBgn0036496,cocoon
CG7818,FBgn0032016,DNA-binding with transcription factor activity,,,,FBgn0032016,Mettl14
CG7839,FBgn0036124,DNA-binding with transcription factor activity,CBF,,TFscore=NA,FBgn0036124,CG7839
CG7928,FBgn0039740,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0039740,ZIPIC
CG7963,FBgn0037584,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037584,CG7963
CG7987,FBgn0038244,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038244,CG7987
CG8089,FBgn0033993,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0033993,CG8089
CG8108,FBgn0027567,DNA-binding with transcription factor activity,,Medium,,FBgn0027567,CG8108
CG8117,FBgn0030663,Co-factor,,,,FBgn0030663,CG8117
CG8119,FBgn0030664,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0030664,CG8119
CG8159,FBgn0037619,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037619,CG8159
CG8216,FBgn0033358,DNA-binding with transcription factor activity,PAX,Medium,TFscore=6,FBgn0033358,spab
CG8301,FBgn0037717,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037717,CG8301
CG8319,FBgn0037722,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037722,CG8319
CG8388,FBgn0034062,DNA-binding with transcription factor activity,AT_hook|zf-C2H2,Medium,TFscore=6,FBgn0034062,CG8388
CG8478,FBgn0037746,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037746,CG8478
CG8578,FBgn0030699,DNA-binding with transcription factor activity,,Medium,,FBgn0030699,CG8578
CG8765,FBgn0036900,DNA-binding with transcription factor activity,MADF,Medium,TFscore=6,FBgn0036900,CG8765
CG8870,FBgn0038144,Maybe TF,,,,FBgn0038144,CG8870
CG8909,FBgn0030706,DNA-binding with transcription factor activity,,Medium,,FBgn0030706,Lrp4
CG8924,FBgn0030710,DNA-binding with transcription factor activity,HTH_psq_like,Medium,TFscore=6,FBgn0030710,CG8924
CG8944,FBgn0030680,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0030680,CG8944
CG8950,FBgn0034186,Maybe TF,,,,FBgn0034186,CG8950
CG9215,FBgn0030659,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0030659,CG9215
CG9305,FBgn0032512,DNA-binding with transcription factor activity,Myb_DNA-binding,Medium,TFscore=6,FBgn0032512,Bdp1
CG9416,FBgn0034438,Maybe TF,,,,FBgn0034438,CG9416
CG9609,FBgn0030787,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0030787,CG9609
CG9650,FBgn0029939,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0029939,CG9650
CG9705,FBgn0036661,DNA-binding with transcription factor activity,,Medium,,FBgn0036661,CG9705
CG9727,FBgn0037445,DNA-binding with transcription factor activity,RFX_DNA_binding,Medium,TFscore=6,FBgn0037445,CG9727
CG9776,FBgn0027866,DNA-binding with transcription factor activity,,Medium,,FBgn0027866,CG9776
CG9876,FBgn0034821,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0034821,CG9876
CG9879,FBgn0031444,DNA-binding with transcription factor activity,,,,FBgn0031444,Trf4
CG9890,FBgn0034814,DNA-binding with transcription factor activity,,Medium,,FBgn0034814,CG9890
CG9932,FBgn0262160,DNA-binding with transcription factor activity,zf-C2H2,,TFscore=6,FBgn0262160,CG9932
Chd1,FBgn0250786,DNA-binding with transcription factor activity,,,,FBgn0250786,Chd1
Chd3,FBgn0023395,DNA-binding with transcription factor activity,,,,FBgn0023395,Chd3
CHES-1-like,FBgn0029504,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0029504,CHES-1-like
Chi,FBgn0013764,Co-factor,,,,FBgn0013764,Chi
chinmo,FBgn0086758,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0086758,chinmo
chm,FBgn0028387,DNA-binding with transcription factor activity,zf-C2HC,Medium,TFscore=6,FBgn0028387,chm
chn,FBgn0015371,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0015371,chn
Chro,FBgn0044324,Chromatin regulation,,,,FBgn0044324,Chro
ci,FBgn0004859,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0004859,ci
cic,FBgn0262582,DNA-binding with transcription factor activity,HMG_box,,TFscore=6,FBgn0262582,cic
CkIIalpha-i1,FBgn0015025,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0015025,CkIIalpha-i1
Clamp,FBgn0032979,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0032979,Clamp
Clk,FBgn0023076,DNA-binding with transcription factor activity,HLH,High,TFscore=2,FBgn0023076,Clk
cnc,FBgn0262975,DNA-binding with transcription factor activity,bZIP,,TFscore=5,FBgn0262975,cnc
Cnot4,FBgn0051716,DNA-binding with transcription factor activity,,,,FBgn0051716,Cnot4
Cog7,FBgn0051040,Maybe TF,,,,FBgn0051040,Cog7
comr,FBgn0034667,Chromatin regulation,,,,FBgn0034667,comr
Coop,FBgn0263240,DNA-binding with transcription factor activity,BESS,,TFscore=6,FBgn0263240,Coop
CoRest,FBgn0261573,DNA-binding with transcription factor activity,Myb_DNA-binding|SANT,,TFscore=4,FBgn0261573,CoRest
corto,FBgn0010313,Chromatin regulation,,,,FBgn0010313,corto
Cp190,FBgn0000283,DNA-binding with transcription factor activity,,Medium,,FBgn0000283,Cp190
crc,FBgn0000370,DNA-binding with transcription factor activity,bZIP,High,TFscore=3,FBgn0000370,crc
CrebA,FBgn0004396,DNA-binding with transcription factor activity,bZIP,High,TFscore=1,FBgn0004396,CrebA
CrebB,FBgn0265784,DNA-binding with transcription factor activity,,High,,FBgn0265784,CrebB
CREG,FBgn0025456,DNA-binding with transcription factor activity,,,,FBgn0025456,CREG
crm,FBgn0000376,DNA-binding with transcription factor activity,,Medium,,FBgn0000376,crm
croc,FBgn0014143,DNA-binding with transcription factor activity,Fork_head,High,TFscore=5,FBgn0014143,croc
crol,FBgn0020309,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0020309,crol
crp,FBgn0001994,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0001994,crp
CSN5,FBgn0027053,Maybe TF,,,,FBgn0027053,CSN5
ct,FBgn0004198,DNA-binding with transcription factor activity,CUT|Homeobox,High,TFscore=1,FBgn0004198,ct
CtBP,FBgn0020496,Co-factor,,,,FBgn0020496,CtBP
CTCF,FBgn0035769,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0035769,CTCF
CTPsyn,FBgn0266452,DNA-binding with transcription factor activity,BESS|MADF,,TFscore=6,FBgn0266452,CTPsyn
cwo,FBgn0259938,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0259938,cwo
cyc,FBgn0023094,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0023094,cyc
CycC,FBgn0004597,Co-factor,,,,FBgn0004597,CycC
CycH,FBgn0022936,DNA-binding with transcription factor activity,,,,FBgn0022936,CycH
CycJ,FBgn0010317,Maybe TF,,,,FBgn0010317,CycJ
CycK,FBgn0025674,Maybe TF,,,,FBgn0025674,CycK
CycT,FBgn0025455,Co-factor,,,,FBgn0025455,CycT
Cyp1,FBgn0004432,Maybe TF,,,,FBgn0004432,Cyp1
D,FBgn0000411,DNA-binding with transcription factor activity,HMG_box,High,TFscore=2,FBgn0000411,D
D1,FBgn0000412,DNA-binding with transcription factor activity,AT_hook,High,TFscore=5,FBgn0000412,D1
D12,FBgn0027490,Maybe TF,,,,FBgn0027490,D12
D19A,FBgn0022935,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0022935,D19A
D19B,FBgn0022699,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0022699,D19B
d4,FBgn0033015,DNA-binding with transcription factor activity,,,,FBgn0033015,d4
da,FBgn0267821,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0267821,da
dac,FBgn0005677,DNA-binding with transcription factor activity,Ski_Sno,High,TFscore=1,FBgn0005677,dac
Dad,FBgn0020493,DNA-binding with transcription factor activity,,Medium,,FBgn0020493,Dad
dalao,FBgn0030093,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0030093,Bap111
dar1,FBgn0263239,DNA-binding with transcription factor activity,zf-C2H2,,TFscore=6,FBgn0263239,dar1
dati,FBgn0262636,DNA-binding with transcription factor activity,,,,FBgn0262636,dati
Dbx,FBgn0261723,DNA-binding with transcription factor activity,Homeobox,,TFscore=NA,FBgn0261723,Dbx
Deaf1,FBgn0013799,DNA-binding with transcription factor activity,SAND,High,TFscore=5,FBgn0013799,Deaf1
Debcl,FBgn0029131,Maybe TF,,,,FBgn0029131,Debcl
Dek,FBgn0026533,Maybe TF,AT_hook,,TFscore=NA,FBgn0026533,Dek
Df31,FBgn0022893,Chromatin regulation,,,,FBgn0022893,Df31
Dfd,FBgn0000439,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0000439,Dfd
Dh44-R2,FBgn0033744,DNA-binding with transcription factor activity,,Medium,,FBgn0033744,Dh44-R2
Dif,FBgn0011274,DNA-binding with transcription factor activity,RHD|TIG,High,TFscore=1,FBgn0011274,Dif
dik,FBgn0030891,Chromatin regulation,,,,FBgn0030891,Ada3
dimm,FBgn0023091,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0023091,dimm
DIP1,FBgn0024807,Chromatin regulation,,,,FBgn0024807,DIP1
Dip1,FBgn0040467,DNA-binding with transcription factor activity,,Medium,,FBgn0040467,Dlip1
Dip2,FBgn0040466,Maybe TF,THAP,,TFscore=NA,FBgn0040466,Dlip2
Dip3,FBgn0040465,DNA-binding with transcription factor activity,BESS,High,TFscore=1,FBgn0040465,Dlip3
disco,FBgn0000459,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=2,FBgn0000459,disco
disco-r,FBgn0042650,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0285879,disco-r
dl,FBgn0260632,DNA-binding with transcription factor activity,RHD|TIG,High,TFscore=1,FBgn0260632,dl
Dll,FBgn0000157,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0000157,Dll
DLP,FBgn0031820,Maybe TF,,,,FBgn0031820,Daxx
dlt,FBgn0024510,Maybe TF,,,,FBgn0024510,dlt
dm,FBgn0262656,DNA-binding with transcription factor activity,HLH,,TFscore=6,FBgn0262656,Myc
dmrt11E,FBgn0030477,DNA-binding with transcription factor activity,DM,Medium,TFscore=6,FBgn0030477,dmrt11E
dmrt93B,FBgn0038851,DNA-binding with transcription factor activity,DM,Medium,TFscore=6,FBgn0038851,dmrt93B
dmrt99B,FBgn0039683,DNA-binding with transcription factor activity,DM,Medium,TFscore=6,FBgn0039683,dmrt99B
Doc1,FBgn0028789,DNA-binding with transcription factor activity,T-box,High,TFscore=1,FBgn0028789,Doc1
Doc2,FBgn0035956,DNA-binding with transcription factor activity,T-box,Medium,TFscore=6,FBgn0035956,Doc2
Doc3,FBgn0035954,DNA-binding with transcription factor activity,T-box,Medium,TFscore=6,FBgn0035954,Doc3
dom,FBgn0020306,DNA-binding with transcription factor activity,,,,FBgn0020306,dom
Dp,FBgn0011763,DNA-binding with transcription factor activity,E2F_TDP,High,TFscore=1,FBgn0011763,Dp
dp,FBgn0053196,Maybe TF,,,,FBgn0053196,dpy
dpn,FBgn0010109,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0010109,dpn
Dr,FBgn0000492,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0000492,Dr
Dref,FBgn0015664,DNA-binding with transcription factor activity,zf-BED,High,TFscore=1,FBgn0015664,Dref
drm,FBgn0024244,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0024244,drm
dsf,FBgn0015381,DNA-binding with transcription factor activity,zf-C4,High,TFscore=1,FBgn0015381,dsf
Dsp1,FBgn0278608,DNA-binding with transcription factor activity,HMG_box,High,TFscore=5,FBgn0278608,Dsp1
dsx,FBgn0000504,DNA-binding with transcription factor activity,DM,High,TFscore=1,FBgn0000504,dsx
dve,FBgn0020307,DNA-binding with transcription factor activity,Homeobox,Medium,TFscore=6,FBgn0020307,dve
dwg,FBgn0000520,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0000520,dwg
dys,FBgn0039411,DNA-binding with transcription factor activity,HLH,High,TFscore=3,FBgn0039411,dysf
E(bx),FBgn0000541,DNA-binding with transcription factor activity,AT_hook|DDT,Medium,TFscore=6,FBgn0000541,E(bx)
E(Pc),FBgn0000581,Chromatin regulation,,,,FBgn0000581,E(Pc)
e(r),FBgn0011586,Co-factor,,,,FBgn0011586,e(r)
E(spl)m3-HLH,FBgn0002609,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0002609,E(spl)m3-HLH
E(spl)m5-HLH,FBgn0002631,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0002631,E(spl)m5-HLH
E(spl)m7-HLH,FBgn0002633,DNA-binding with transcription factor activity,HLH,High,TFscore=3,FBgn0002633,E(spl)m7-HLH
E(spl)m8-HLH,FBgn0000591,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0000591,E(spl)m8-HLH
E(spl)mbeta-HLH,FBgn0002733,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0002733,E(spl)mbeta-HLH
E(spl)mdelta-HLH,FBgn0002734,DNA-binding with transcription factor activity,HLH,High,TFscore=2,FBgn0002734,E(spl)mdelta-HLH
E(spl)mgamma-HLH,FBgn0002735,DNA-binding with transcription factor activity,HLH,High,TFscore=2,FBgn0002735,E(spl)mgamma-HLH
E(var)3-9,FBgn0260243,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0260243,E(var)3-9
e(y)1,FBgn0000617,DNA-binding with transcription factor activity,,,,FBgn0000617,Taf9
