Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
CG45078,FBgn0266448,NA,,,,FBgn0266448,CG45078
CG4538,FBgn0038745,NA,,,,FBgn0038745,ClpX
CG4572,FBgn0038738,NA,,,,FBgn0038738,CG4572
CG4592,FBgn0032162,NA,,,,FBgn0032162,CG4592
CG4594,FBgn0032161,NA,,,,FBgn0032161,CG4594
CG4598,FBgn0032160,NA,,,,FBgn0032160,CG4598
CG4610,FBgn0034735,NA,,,,FBgn0034735,CG4610
CG4611,FBgn0035591,NA,,,,FBgn0035591,CG4611
CG4619,FBgn0032166,NA,,,,FBgn0032166,CG4619
CG4627,FBgn0033808,NA,,,,FBgn0033808,CG4627
CG4679,FBgn0033816,NA,,,,FBgn0033816,CG4679
CG4706,FBgn0037862,NA,,,,FBgn0037862,mAcon2
CG4729,FBgn0036623,NA,,,,FBgn0036623,Agpat3
CG4749,FBgn0031308,NA,,,,FBgn0283525,l(2)10685
CG4836,FBgn0270925,NA,,,,FBgn0270925,CG4836
CG4860,FBgn0037999,NA,,,,FBgn0037999,CG4860
CG4882,FBgn0025336,NA,,,,FBgn0025336,CG4882
CG4884,FBgn0039565,NA,,,,FBgn0039565,CG4884
CG4908,FBgn0032195,NA,,,,FBgn0032195,CG4908
CG4928,FBgn0027556,NA,,,,FBgn0027556,CG4928
CG4957,FBgn0032205,NA,,,,FBgn0032205,CG4957
CG5009,FBgn0027572,NA,,,,FBgn0027572,ACOX1
CG5010,FBgn0260747,NA,,,,FBgn0260747,Chchd2
CG5028,FBgn0039358,NA,,,,FBgn0039358,CG5028
CG5044,FBgn0038326,NA,,,,FBgn0038326,CG5044
CG5045,FBgn0032229,NA,,,,FBgn0032229,ClpP
CG5089,FBgn0034144,NA,,,,FBgn0034144,CG5089
CG5116,FBgn0039339,NA,,,,FBgn0039339,CG5116
CG5131,FBgn0032644,NA,,,,FBgn0032644,CG5131
CG5167,FBgn0038038,NA,,,,FBgn0038038,Sccpdh2
CG5188,FBgn0032247,NA,,,,FBgn0032247,CG5188
CG5214,FBgn0037891,NA,,,,FBgn0037891,CG5214
CG5254,FBgn0040383,NA,,,,FBgn0040383,CG5254
CG5261,FBgn0031912,NA,,,,FBgn0283658,muc
CG5321,FBgn0030575,NA,,,,FBgn0030575,CG5321
CG5323,FBgn0034362,NA,,,,FBgn0034362,CG5323
CG5355,FBgn0032242,NA,,,,FBgn0032242,CG5355
CG5377,FBgn0038974,NA,,,,FBgn0038974,CG5377
CG5414,FBgn0036569,NA,,,,FBgn0036569,IleRS-m
CG5567,FBgn0036760,NA,,,,FBgn0036760,CG5567
CG5569,FBgn0034919,NA,,,,FBgn0034919,CG5569
CG5590,FBgn0039537,NA,,,,FBgn0039537,CG5590
CG5599,FBgn0030612,NA,,,,FBgn0030612,CG5599
CG5611,FBgn0039531,NA,,,,FBgn0039531,CG5611
CG5646,FBgn0039525,NA,,,,FBgn0039525,CG5646
CG5660,FBgn0035942,NA,,,,FBgn0035942,ValRS-m
CG5676,FBgn0032200,NA,,,,FBgn0032200,CG5676
CG5705,FBgn0032486,NA,,,,FBgn0032486,mRF1
CG5793,FBgn0038858,NA,,,,FBgn0038858,CG5793
CG5844,FBgn0038049,NA,,,,FBgn0038049,Srlp
CG5903,FBgn0038400,NA,,,,FBgn0038400,CG5903
CG5919,FBgn0038876,NA,,,,FBgn0038876,Idi
CG5946,FBgn0036211,NA,,,,FBgn0036211,CG5946
CG5955,FBgn0036997,NA,,,,FBgn0036997,CG5955
CG5989,FBgn0017429,NA,,,,FBgn0017429,CG5989
CG5991,FBgn0026576,NA,,,,FBgn0026576,Pisd
CG6000,FBgn0039145,NA,,,,FBgn0039145,CG6000
CG6028,FBgn0038924,NA,,,,FBgn0038924,CG6028
CG6084,FBgn0086254,NA,,,,FBgn0086254,Akr1B
CG6094,FBgn0032261,NA,,,,FBgn0032261,CG6094
CG6115,FBgn0040985,NA,,,,FBgn0040985,CG6115
CG6140,FBgn0036162,NA,,,,FBgn0036162,Fum3
CG6180,FBgn0032453,NA,,,,FBgn0032453,CG6180
CG6230,FBgn0027582,NA,,,,FBgn0027582,CG6230
CG6404,FBgn0027615,NA,,,,FBgn0027615,OXA1L
CG6412,FBgn0032646,NA,,,,FBgn0032646,mEFTs
CG6415,FBgn0032287,NA,,,,FBgn0032287,CG6415
CG6439,FBgn0038922,NA,,,,FBgn0038922,Idh3b
CG6512,FBgn0036702,NA,,,,FBgn0036702,CG6512
CG6543,FBgn0033879,NA,,,,FBgn0033879,Echs1
CG6638,FBgn0035911,NA,,,,FBgn0035911,CG6638
CG6796,FBgn0034177,NA,,,,FBgn0034177,AsnRS-m
CG6812,FBgn0036843,NA,,,,FBgn0036843,Sfxn2
CG6852,FBgn0036820,NA,,,,FBgn0036820,Grx1
CG6878,FBgn0036488,NA,,,,FBgn0036488,CG6878
CG6950,FBgn0037955,NA,,,,FBgn0037955,Kyat
CG6984,FBgn0034191,NA,,,,FBgn0034191,CG6984
CG7172,FBgn0037102,NA,,,,FBgn0037102,CRIF
CG7277,FBgn0031713,NA,,,,FBgn0031713,Coq6
CG7280,FBgn0030966,NA,,,,FBgn0030966,shop
CG7322,FBgn0030968,NA,,,,FBgn0030968,CG7322
CG7382,FBgn0031708,NA,,,,FBgn0031708,CG7382
CG7394,FBgn0036173,NA,,,,FBgn0036173,CG7394
CG7430,FBgn0036762,NA,,,,FBgn0036762,CG7430
CG7433,FBgn0036927,NA,,,,FBgn0036927,Gabat
CG7441,FBgn0036763,NA,,,,FBgn0036763,TrpRS-m
CG7461,FBgn0034432,NA,,,,FBgn0034432,CG7461
CG7470,FBgn0037146,NA,,,,FBgn0037146,P5CS
CG7488,FBgn0038106,NA,,,,FBgn0038106,CG7488
CG7506,FBgn0035805,NA,,,,FBgn0035805,CG7506
CG7603,FBgn0036726,NA,,,,FBgn0036726,QIL1
CG7616,FBgn0036142,NA,,,,FBgn0036142,Adck5
CG7630,FBgn0040793,NA,,,,FBgn0040793,CG7630
CG7632,FBgn0037071,NA,,,,FBgn0037071,CG7632
CG7639,FBgn0033989,NA,,,,FBgn0033989,CG7639
CG7772,FBgn0030883,NA,,,,FBgn0030883,CG7772
CG7791,FBgn0033038,NA,,,,FBgn0033038,CG7791
CG7813,FBgn0034133,NA,,,,FBgn0285943,knon
CG7834,FBgn0039697,NA,,,,FBgn0039697,CG7834
CG7920,FBgn0039737,NA,,,,FBgn0039737,CG7920
CG7943,FBgn0039741,NA,,,,FBgn0039741,CG7943
CG7950,FBgn0260468,NA,,,,FBgn0260468,CG7950
CG7997,FBgn0034117,NA,,,,FBgn0034117,CG7997
CG8004,FBgn0036920,NA,,,,FBgn0036920,CG8004
CG8026,FBgn0033391,NA,,,,FBgn0033391,CG8026
CG8036,FBgn0037607,NA,,,,FBgn0037607,CG8036
CG8043,FBgn0037610,NA,,,,FBgn0037610,CG8043
CG8067,FBgn0033891,NA,,,,FBgn0033891,CG8067
CG8080,FBgn0033373,NA,,,,FBgn0033373,CG8080
CG8128,FBgn0030668,NA,,,,FBgn0030668,CG8128
CG8132,FBgn0037687,NA,,,,FBgn0037687,CG8132
CG8187,FBgn0034027,NA,,,,FBgn0034027,CG8187
CG8199,FBgn0037709,NA,,,,FBgn0037709,CG8199
CG8257,FBgn0033900,NA,,,,FBgn0033900,CysRS-m
CG8323,FBgn0033903,NA,,,,FBgn0033903,CG8323
CG8520,FBgn0033734,NA,,,,FBgn0033734,CG8520
CG8531,FBgn0033918,NA,,,,FBgn0033918,CG8531
CG8607,FBgn0035760,NA,,,,FBgn0035760,CG8607
CG8613,FBgn0033924,NA,,,,FBgn0033924,CG8613
CG8654,FBgn0034479,NA,,,,FBgn0034479,CG8654
CG8728,FBgn0033235,NA,,,,FBgn0033235,CG8728
CG8768,FBgn0033769,NA,,,,FBgn0033769,CG8768
CG8778,FBgn0033761,NA,,,,FBgn0033761,CG8778
CG8888,FBgn0033679,NA,,,,FBgn0033679,CG8888
CG8993,FBgn0035334,NA,,,,FBgn0035334,CG8993
CG9090,FBgn0034497,NA,,,,FBgn0034497,Mpcp1
CG9147,FBgn0031774,NA,,,,FBgn0031774,CG9147
CG9149,FBgn0035203,NA,,,,FBgn0035203,CG9149
CG9231,FBgn0036887,NA,,,,FBgn0036887,CG9231
CG9240,FBgn0030669,NA,,,,FBgn0030669,CG9240
CG9249,FBgn0032922,NA,,,,FBgn0032922,Coq3
CG9331,FBgn0032889,NA,,,,FBgn0032889,CG9331
CG9393,FBgn0037710,NA,,,,FBgn0037710,CG9393
CG9396,FBgn0037714,NA,,,,FBgn0037714,CG9396
CG9399,FBgn0037715,NA,,,,FBgn0037715,CG9399
CG9410,FBgn0033086,NA,,,,FBgn0033086,CG9410
CG9485,FBgn0034618,NA,,,,FBgn0034618,CG9485
CG9512,FBgn0030593,NA,,,,FBgn0030593,CG9512
CG9531,FBgn0031817,NA,,,,FBgn0031817,HemK1
CG9547,FBgn0031824,NA,,,,FBgn0031824,CG9547
CG9577,FBgn0031092,NA,,,,FBgn0031092,CG9577
CG9581,FBgn0031093,NA,,,,FBgn0031093,CG9581
CG9629,FBgn0036857,NA,,,,FBgn0036857,Aldh7A1
CG9791,FBgn0037232,NA,,,,FBgn0037232,Suv3
CG9886,FBgn0031428,NA,,,,FBgn0031428,CG9886
CG9911,FBgn0030734,NA,,,,FBgn0030734,CG9911
CG9920,FBgn0038200,NA,,,,FBgn0038200,CG9920
CG9921,FBgn0030743,NA,,,,FBgn0030743,CG9921
Chc,FBgn0000319,NA,,,,FBgn0000319,Chc
Chd64,FBgn0035499,NA,,,,FBgn0035499,Chd64
CIA30,FBgn0039689,NA,,,,FBgn0039689,CIA30
Cisd2,FBgn0062442,NA,,,,FBgn0062442,Cisd2
ClC-a,FBgn0051116,NA,,,,FBgn0051116,ClC-a
clt,FBgn0000326,NA,,,,FBgn0000326,clt
Cnx99A,FBgn0015622,NA,,,,FBgn0015622,Cnx99A
colt,FBgn0019830,NA,,,,FBgn0019830,colt
Coprox,FBgn0021944,NA,,,,FBgn0021944,Coprox
COQ7,FBgn0029502,NA,,,,FBgn0029502,Coq7
coro,FBgn0265935,NA,,,,FBgn0265935,coro
COX4,FBgn0032833,NA,,,,FBgn0032833,COX4
COX5A,FBgn0019624,NA,,,,FBgn0019624,COX5A
COX5B,FBgn0031830,NA,,,,FBgn0031830,COX5B
COX6B,FBgn0031066,NA,,,,FBgn0031066,COX6B
COX7A,FBgn0040529,NA,,,,FBgn0040529,COX7A
COX7C,FBgn0040773,NA,,,,FBgn0040773,COX7C
COX8,FBgn0263911,NA,,,,FBgn0263911,COX8
Cp1,FBgn0013770,NA,,,,FBgn0013770,Cp1
Cpr,FBgn0015623,NA,,,,FBgn0015623,Cpr
CRAT,FBgn0037440,NA,,,,FBgn0037440,CRAT
Crc,FBgn0005585,NA,,,,FBgn0005585,Calr
CREG,FBgn0025456,NA,,,,FBgn0025456,CREG
ctp,FBgn0011760,NA,,,,FBgn0011760,ctp
CtsB1,FBgn0030521,NA,,,,FBgn0030521,CtsB
cu,FBgn0261808,NA,,,,FBgn0261808,cu
Cyp1,FBgn0004432,NA,,,,FBgn0004432,Cyp1
Cyp12a4,FBgn0038681,NA,,,,FBgn0038681,Cyp12a4
Cyp12a5,FBgn0038680,NA,,,,FBgn0038680,Cyp12a5
Cyp12b2,FBgn0034387,NA,,,,FBgn0034387,Cyp12b2
Cyp12c1,FBgn0036806,NA,,,,FBgn0036806,Cyp12c1
Cyp12d1-d,FBgn0053503,NA,,,,FBgn0053503,Cyp12d1-d
Cyp12d1-p,FBgn0050489,NA,,,,FBgn0050489,Cyp12d1-p
Cyp12e1,FBgn0037817,NA,,,,FBgn0037817,Cyp12e1
Cyp4g1,FBgn0010019,NA,,,,FBgn0010019,Cyp4g1
cype,FBgn0015031,NA,,,,FBgn0015031,cype
Cyt-b5,FBgn0264294,NA,,,,FBgn0264294,Cyt-b5
Cyt-c-d,FBgn0086907,NA,,,,FBgn0086907,Cyt-c-d
Cyt-c-p,FBgn0000409,NA,,,,FBgn0284248,Cyt-c-p
Cyt-c1,FBgn0035600,NA,,,,FBgn0035600,Cyt-c1
Dak1,FBgn0028833,NA,,,,FBgn0028833,Cmpk
Dap160,FBgn0023388,NA,,,,FBgn0023388,Dap160
dare,FBgn0015582,NA,,,,FBgn0015582,dare
Dbi,FBgn0010387,NA,,,,FBgn0010387,Acbp2
Dhc64C,FBgn0261797,NA,,,,FBgn0261797,Dhc64C
Dhod,FBgn0000447,NA,,,,FBgn0000447,Dhod
Dhpr,FBgn0035964,NA,,,,FBgn0035964,Dhpr
Dic1,FBgn0027610,NA,,,,FBgn0027610,Dic1
Dip-B,FBgn0000454,NA,,,,FBgn0000454,Dip-B
dj-1beta,FBgn0039802,NA,,,,FBgn0039802,dj-1beta
dlg1,FBgn0001624,NA,,,,FBgn0001624,dlg1
DnaJ-60,FBgn0260775,NA,,,,FBgn0260775,DnaJ-60
DppIII,FBgn0037580,NA,,,,FBgn0037580,DppIII
Eaat1,FBgn0026439,NA,,,,FBgn0026439,Eaat1
ECSIT,FBgn0028436,NA,,,,FBgn0028436,ECSIT
EF-G2,FBgn0051159,NA,,,,FBgn0051159,mRRF2
Ef1alpha100E,FBgn0000557,NA,,,,FBgn0000557,eEF1alpha2
Ef1alpha48D,FBgn0000556,NA,,,,FBgn0284245,eEF1alpha1
Ef1gamma,FBgn0029176,NA,,,,FBgn0029176,eEF1gamma
EfTuM,FBgn0024556,NA,,,,FBgn0024556,mEFTu1
Egm,FBgn0086712,NA,,,,FBgn0086712,Egm
Ehbp1,FBgn0034180,NA,,,,FBgn0034180,Ehbp1
EndoG,FBgn0033690,NA,,,,FBgn0033690,EndoG
Eno,FBgn0000579,NA,,,,FBgn0000579,Eno
ERp60,FBgn0033663,NA,,,,FBgn0033663,ERp60
Etf-QO,FBgn0033465,NA,,,,FBgn0286783,Etf-QO
fabp,FBgn0037913,NA,,,,FBgn0037913,fabp
FASN1,FBgn0283427,NA,,,,FBgn0283427,FASN1
FASN2,FBgn0042627,NA,,,,FBgn0042627,FASN2
Fatp,FBgn0267828,NA,,,,FBgn0267828,Fatp1
fau,FBgn0266451,NA,,,,FBgn0266451,fau
fax,FBgn0014163,NA,,,,FBgn0014163,fax
Fdxh,FBgn0011769,NA,,,,FBgn0011769,Fdx1
FeCH,FBgn0266268,NA,,,,FBgn0266268,FeCH
Fer1HCH,FBgn0015222,NA,,,,FBgn0015222,Fer1HCH
Fer2LCH,FBgn0015221,NA,,,,FBgn0015221,Fer2LCH
fh,FBgn0030092,NA,,,,FBgn0030092,fh
fln,FBgn0005633,NA,,,,FBgn0005633,fln
Flo1,FBgn0024754,NA,,,,FBgn0024754,Flo1
Fpps,FBgn0025373,NA,,,,FBgn0025373,Fpps
futsch,FBgn0259108,NA,,,,FBgn0259108,futsch
Gad1,FBgn0004516,NA,,,,FBgn0004516,Gad1
Gapdh1,FBgn0001091,NA,,,,FBgn0001091,Gapdh1
Gapdh2,FBgn0001092,NA,,,,FBgn0001092,Gapdh2
Gat,FBgn0039915,NA,,,,FBgn0039915,Gat
gatA,FBgn0260779,NA,,,,FBgn0260779,GatA
Gbeta13F,FBgn0001105,NA,,,,FBgn0001105,Gbeta13F
GC1,FBgn0260743,NA,,,,FBgn0260743,GC1
GCS2alpha,FBgn0027588,NA,,,,FBgn0027588,GCS2alpha
Gdh,FBgn0001098,NA,,,,FBgn0001098,Gdh
Ggamma1,FBgn0004921,NA,,,,FBgn0004921,Ggamma1
Gip,FBgn0011770,NA,,,,FBgn0011770,Gip
Gk,FBgn0035266,NA,,,,FBgn0035266,Gk2
GlyP,FBgn0004507,NA,,,,FBgn0004507,GlyP
Got2,FBgn0001125,NA,,,,FBgn0001125,Got2
Gp93,FBgn0039562,NA,,,,FBgn0039562,Gp93
Gpdh,FBgn0001128,NA,,,,FBgn0001128,Gpdh1
Gpo-1,FBgn0022160,NA,,,,FBgn0022160,Gpo1
Gs1,FBgn0001142,NA,,,,FBgn0001142,Gs1
Gs1l,FBgn0019982,NA,,,,FBgn0019982,Gs1l
Gs2,FBgn0001145,NA,,,,FBgn0001145,Gs2
GstS1,FBgn0010226,NA,,,,FBgn0010226,GstS1
GstT1,FBgn0050000,NA,,,,FBgn0050000,GstT1
GstT4,FBgn0030484,NA,,,,FBgn0030484,GstT4
GstZ1,FBgn0037696,NA,,,,FBgn0037696,GstZ1
Gyk,FBgn0025592,NA,,,,FBgn0025592,Gk1
His2Av,FBgn0001197,NA,,,,FBgn0001197,His2Av
His2B:CG17949,FBgn0061209,NA,,,,FBgn0061209,His2B:CG17949
His3.3B,FBgn0004828,NA,,,,FBgn0004828,His3.3B
His4r,FBgn0013981,NA,,,,FBgn0013981,His4r
Hmt-1,FBgn0038376,NA,,,,FBgn0038376,Hmt-1
Hsc20,FBgn0263606,NA,,,,FBgn0263606,Hsc20
Hsc70-3,FBgn0001218,NA,,,,FBgn0001218,Hsc70-3
Hsc70-4,FBgn0266599,NA,,,,FBgn0266599,Hsc70-4
Hsc70-5,FBgn0001220,NA,,,,FBgn0001220,Hsc70-5
Hsp22,FBgn0001223,NA,,,,FBgn0001223,Hsp22
Hsp60,FBgn0015245,NA,,,,FBgn0015245,Hsp60A
Hsp60B,FBgn0011244,NA,,,,FBgn0011244,Hsp60B
Hsp60C,FBgn0031728,NA,,,,FBgn0031728,Hsp60C
Hsp68,FBgn0001230,NA,,,,FBgn0001230,Hsp68
Hsp83,FBgn0001233,NA,,,,FBgn0001233,Hsp83
HtrA2,FBgn0038233,NA,,,,FBgn0038233,HtrA2
ico,FBgn0263133,NA,,,,FBgn0263133,mEFG1
Ide,FBgn0001247,NA,,,,FBgn0001247,Ide
Idh,FBgn0001248,NA,,,,FBgn0001248,Idh
Inx2,FBgn0027108,NA,,,,FBgn0027108,Inx2
Ir60d,FBgn0259187,NA,,,,FBgn0259187,Ir60d
IscU,FBgn0037637,NA,,,,FBgn0037637,IscU
Jafrac1,FBgn0040309,NA,,,,FBgn0040309,Jafrac1
Jheh1,FBgn0010053,NA,,,,FBgn0010053,Jheh1
JhI-1,FBgn0028426,NA,,,,FBgn0028426,RNaseZ
kcc,FBgn0261794,NA,,,,FBgn0261794,kcc
kdn,FBgn0261955,NA,,,,FBgn0261955,kdn
Klp68D,FBgn0004381,NA,,,,FBgn0004381,Klp68D
Kr-h2,FBgn0266449,NA,,,,FBgn0266449,Kr-h2
l(1)G0136,FBgn0026666,NA,,,,FBgn0026666,MagR
l(1)G0156,FBgn0027291,NA,,,,FBgn0027291,Idh3a
l(1)G0255,FBgn0028336,NA,,,,FBgn0286222,Fum1
l(1)G0334,FBgn0028325,NA,,,,FBgn0028325,Pdha
l(2)01289,FBgn0010482,NA,,,,FBgn0010482,l(2)01289
l(2)37Bb,FBgn0002021,NA,,,,FBgn0002021,l(2)37Bb
l(2)37Cc,FBgn0002031,NA,,,,FBgn0002031,l(2)37Cc
l(2)efl,FBgn0011296,NA,,,,FBgn0011296,l(2)efl
l(2)k09022,FBgn0086451,NA,,,,FBgn0086451,l(2)k09022
l(2)k09913,FBgn0021979,NA,,,,FBgn0021979,l(2)k09913
l(2)k14505,FBgn0021856,NA,,,,FBgn0021856,l(2)k14505
l(2)tid,FBgn0002174,NA,,,,FBgn0002174,CG5504
l(3)03670,FBgn0010808,NA,,,,FBgn0010808,Chchd3
l(3)87Df,FBgn0002354,NA,,,,FBgn0002354,l(3)87Df
l(3)neo43,FBgn0011476,NA,,,,FBgn0011476,l(3)neo43
Lam,FBgn0002525,NA,,,,FBgn0002525,Lam
LamC,FBgn0010397,NA,,,,FBgn0010397,LamC
Las,FBgn0029158,NA,,,,FBgn0029158,Las
Letm1,FBgn0019886,NA,,,,FBgn0284252,Letm1
levy,FBgn0034877,NA,,,,FBgn0034877,levy
LKR,FBgn0025687,NA,,,,FBgn0286198,LKRSDH
LManII,FBgn0027611,NA,,,,FBgn0027611,LManII
Lmpt,FBgn0261565,NA,,,,FBgn0261565,Lmpt
Lon,FBgn0036892,NA,,,,FBgn0036892,Lon
loopin-1,FBgn0259795,NA,,,,FBgn0259795,loopin-1
Lrpprc2,FBgn0027794,NA,,,,FBgn0027794,Lrpprc2
Lrrk,FBgn0038816,NA,,,,FBgn0038816,Lrrk
ltd,FBgn0002567,NA,,,,FBgn0002567,Rab32
Mal-A1,FBgn0002570,NA,,,,FBgn0002570,Mal-A1
Mal-A5,FBgn0050359,NA,,,,FBgn0050359,Mal-A5
Mal-A6,FBgn0050360,NA,,,,FBgn0050360,Mal-A6
Mal-A7,FBgn0033296,NA,,,,FBgn0033296,Mal-A7
Mal-A8,FBgn0033297,NA,,,,FBgn0033297,Mal-A8
Marf,FBgn0029870,NA,,,,FBgn0029870,Marf
Mdh1,FBgn0262782,NA,,,,FBgn0262782,Mdh1
Mdh2,FBgn0262559,NA,,,,FBgn0262559,Mdh2
Mec2,FBgn0030993,NA,,,,FBgn0030993,Mec2
Men,FBgn0002719,NA,,,,FBgn0002719,Men
Men-b,FBgn0029155,NA,,,,FBgn0029155,Men-b
Mf,FBgn0038294,NA,,,,FBgn0038294,Mf
Mfe2,FBgn0030731,NA,,,,FBgn0030731,Mfe2
mfrn,FBgn0039561,NA,,,,FBgn0039561,mfrn
mge,FBgn0035473,NA,,,,FBgn0035473,mge
Mgstl,FBgn0025814,NA,,,,FBgn0025814,Mgstl
Mhc,FBgn0264695,NA,,,,FBgn0264695,Mhc
Mitofilin,FBgn0019960,NA,,,,FBgn0019960,Mitofilin
Mlc2,FBgn0002773,NA,,,,FBgn0002773,Mlc2
Moe,FBgn0011661,NA,,,,FBgn0011661,Moe
Mpc1,FBgn0038662,NA,,,,FBgn0038662,Mpc1
Mpcp,FBgn0026409,NA,,,,FBgn0026409,Mpcp2
MRP,FBgn0032456,NA,,,,FBgn0032456,MRP
mRpL1,FBgn0037566,NA,,,,FBgn0037566,mRpL1
mRpL10,FBgn0031231,NA,,,,FBgn0031231,mRpL10
mRpL11,FBgn0038234,NA,,,,FBgn0038234,mRpL11
mRpL12,FBgn0011787,NA,,,,FBgn0011787,mRpL12
mRpL13,FBgn0032720,NA,,,,FBgn0032720,mRpL13
mRpL14,FBgn0040389,NA,,,,FBgn0040389,mRpL14
mRpL15,FBgn0036990,NA,,,,FBgn0036990,mRpL15
mRpL16,FBgn0023519,NA,,,,FBgn0023519,mRpL16
mRpL17,FBgn0035122,NA,,,,FBgn0035122,mRpL17
mRpL18,FBgn0026741,NA,,,,FBgn0026741,mRpL18
mRpL19,FBgn0037608,NA,,,,FBgn0037608,mRpL19
mRpL2,FBgn0036135,NA,,,,FBgn0036135,mRpL2
mRpL20,FBgn0036335,NA,,,,FBgn0036335,mRpL20
mRpL21,FBgn0036853,NA,,,,FBgn0036853,mRpL21
mRpL22,FBgn0030786,NA,,,,FBgn0030786,mRpL22
mRpL23,FBgn0035335,NA,,,,FBgn0035335,mRpL23
mRpL24,FBgn0031651,NA,,,,FBgn0031651,mRpL24
mRpL27,FBgn0053002,NA,,,,FBgn0053002,mRpL27
mRpL28,FBgn0031660,NA,,,,FBgn0031660,mRpL28
mRpL3,FBgn0030686,NA,,,,FBgn0030686,mRpL3
mRpL30,FBgn0029718,NA,,,,FBgn0029718,mRpL30
mRpL32,FBgn0039835,NA,,,,FBgn0039835,mRpL32
mRpL35,FBgn0038923,NA,,,,FBgn0038923,mRpL35
mRpL37,FBgn0261380,NA,,,,FBgn0261380,mRpL37
mRpL38,FBgn0030552,NA,,,,FBgn0030552,mRpL38
mRpL39,FBgn0036462,NA,,,,FBgn0036462,mRpL39
mRpL4,FBgn0001995,NA,,,,FBgn0001995,mRpL4
mRpL40,FBgn0037892,NA,,,,FBgn0037892,mRpL40
mRpL41,FBgn0034001,NA,,,,FBgn0034001,mRpL41
mRpL42,FBgn0033480,NA,,,,FBgn0033480,mRpL42
mRpL43,FBgn0034893,NA,,,,FBgn0034893,mRpL43
mRpL44,FBgn0037330,NA,,,,FBgn0037330,mRpL44
mRpL45,FBgn0263863,NA,,,,FBgn0263863,mRpL45
mRpL46,FBgn0035272,NA,,,,FBgn0035272,mRpL46
mRpL47,FBgn0014023,NA,,,,FBgn0014023,mRpL47
mRpL48,FBgn0031357,NA,,,,FBgn0031357,mRpL48
mRpL49,FBgn0030433,NA,,,,FBgn0030433,mRpL49
mRpL50,FBgn0028648,NA,,,,FBgn0028648,mRpL50
mRpL51,FBgn0032053,NA,,,,FBgn0032053,mRpL51
mRpL53,FBgn0050481,NA,,,,FBgn0050481,mRpL53
mRpL55,FBgn0038678,NA,,,,FBgn0038678,mRpL55
mRpL9,FBgn0038319,NA,,,,FBgn0038319,mRpL9
mRpS10,FBgn0038307,NA,,,,FBgn0038307,mRpS10
mRpS11,FBgn0038474,NA,,,,FBgn0038474,mRpS11
mRpS14,FBgn0044030,NA,,,,FBgn0044030,mRpS14
mRpS16,FBgn0033907,NA,,,,FBgn0033907,mRpS16
mRpS17,FBgn0034986,NA,,,,FBgn0034986,mRpS17
mRpS18A,FBgn0051450,NA,,,,FBgn0051450,mRpS18A
mRpS18B,FBgn0032849,NA,,,,FBgn0032849,mRpS18B
mRpS18C,FBgn0039765,NA,,,,FBgn0039765,mRpS18C
mRpS2,FBgn0031639,NA,,,,FBgn0031639,mRpS2
mRpS21,FBgn0044511,NA,,,,FBgn0044511,mRpS21
mRpS22,FBgn0039555,NA,,,,FBgn0039555,mRpS22
mRpS23,FBgn0260407,NA,,,,FBgn0260407,mRpS23
mRpS24,FBgn0039159,NA,,,,FBgn0039159,mRpS24
mRpS25,FBgn0030572,NA,,,,FBgn0030572,mRpS25
mRpS26,FBgn0036774,NA,,,,FBgn0036774,mRpS26
mRpS28,FBgn0034361,NA,,,,FBgn0034361,mRpS28
mRpS29,FBgn0034727,NA,,,,FBgn0034727,mRpS29
mRpS30,FBgn0030692,NA,,,,FBgn0030692,mRpS30
mRpS31,FBgn0036557,NA,,,,FBgn0036557,mRpS31
mRpS33,FBgn0038426,NA,,,,FBgn0038426,mRpS33
mRpS34,FBgn0260460,NA,,,,FBgn0285951,mRpS34
mRpS35,FBgn0035374,NA,,,,FBgn0035374,mRpS35
mRpS5,FBgn0044510,NA,,,,FBgn0287187,mRpS5
mRpS6,FBgn0035534,NA,,,,FBgn0035534,mRpS6
mRpS7,FBgn0032236,NA,,,,FBgn0032236,mRpS7
mRpS9,FBgn0037529,NA,,,,FBgn0037529,mRpS9
Msp300,FBgn0261836,NA,,,,FBgn0261836,Msp300
mt:ATPase6,FBgn0013672,NA,,,,FBgn0013672,mt:ATPase6
mt:ATPase8,FBgn0013673,NA,,,,FBgn0013673,mt:ATPase8
mt:CoI,FBgn0013674,NA,,,,FBgn0013674,mt:CoI
mt:CoII,FBgn0013675,NA,,,,FBgn0013675,mt:CoII
mt:CoIII,FBgn0013676,NA,,,,FBgn0013676,mt:CoIII
mt:Cyt-b,FBgn0013678,NA,,,,FBgn0013678,mt:Cyt-b
mt:ND1,FBgn0013679,NA,,,,FBgn0013679,mt:ND1
mt:ND2,FBgn0013680,NA,,,,FBgn0013680,mt:ND2
mt:ND3,FBgn0013681,NA,,,,FBgn0013681,mt:ND3
mt:ND4,FBgn0262952,NA,,,,FBgn0262952,mt:ND4
mt:ND4L,FBgn0013683,NA,,,,FBgn0013683,mt:ND4L
mt:ND5,FBgn0013684,NA,,,,FBgn0013684,mt:ND5
Mtch,FBgn0027786,NA,,,,FBgn0027786,Mtch
mTerf5,FBgn0038584,NA,,,,FBgn0038584,mTerf5
Mtpalpha,FBgn0028479,NA,,,,FBgn0028479,Mtpalpha
mtSSB,FBgn0010438,NA,,,,FBgn0010438,mtSSB
