Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
CG5348,FBgn0034156,Secondary Transporter,The Ca2+:Cation Antiporter (CaCA) Family,,,FBgn0034156,CG5348
CG5398,FBgn0034882,Ion Channels,The Major Intrinsic Protein (MIP) Family,,,FBgn0034882,Eglp1
CG5404,FBgn0038354,Secondary Transporter,The Sulfate Permease (SulP) Family,,,FBgn0038354,CG5404
CG5535,FBgn0036764,Secondary Transporter,The Amino Acid-Polyamine-Organocation (APC) Family,,,FBgn0036764,CG5535
CG5549,FBgn0034911,Secondary Transporter,The Neurotransmitter:Sodium Symporter (NSS) Family,,,FBgn0034911,GlyT
CG5592,FBgn0035645,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0035645,CG5592
CG5621,FBgn0038840,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0038840,Grik
CG5646,FBgn0039525,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0039525,CG5646
CG5687,FBgn0035293,Secondary Transporter,The Solute:Sodium Symporter (SSS) Family,,,FBgn0035293,CG5687
CG5789,FBgn0039207,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0039207,CG5789
CG5805,FBgn0039223,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0039223,CG5805
CG5853,FBgn0032167,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0032167,CG5853
CG6006,FBgn0063649,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0063649,CG6006
CG6052,FBgn0036747,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0036747,CG6052
CG6125,FBgn0038337,Secondary Transporter,The Sulfate Permease (SulP) Family,,,FBgn0038337,CG6125
CG6126,FBgn0038407,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038407,CG6126
CG6230,FBgn0027582,ATP-Dependent,The P-type ATPase (P-ATPase) Superfamily,,,FBgn0027582,CG6230
CG6231,FBgn0038720,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038720,CG6231
CG6293,FBgn0037807,Secondary Transporter,The Nucleobase:Cation Symporter-2 (NCS2) Family,,,FBgn0037807,CG6293
CG6356,FBgn0039178,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0039178,CG6356
CG6404,FBgn0027615,Secondary Transporter,The Cytochrome Oxidase Biogenesis (Oxa1) Family,,,FBgn0027615,OXA1L
CG6484,FBgn0034247,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034247,CG6484
CG6574,FBgn0037846,Secondary Transporter,The Reduced Folate Carrier (RFC) Family,,,FBgn0037846,CG6574
CG6723,FBgn0037895,Secondary Transporter,The Solute:Sodium Symporter (SSS) Family,,,FBgn0037895,CG6723
CG6752,FBgn0038296,Ion Channels,"The Ryanodine-Inositol 1,4,5-triphosphate Receptor Ca2+ Channel (RIR-CaC) Family",,,FBgn0038296,CG6752
CG6812,FBgn0036843,Secondary Transporter,The Mitochondrial Tricarboxylate Carrier (MTC) Family,,,FBgn0036843,Sfxn2
CG6893,FBgn0036807,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0036807,CG6893
CG6901,FBgn0038414,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038414,CG6901
CG6927,FBgn0029733,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0029733,CG6927
CG6928,FBgn0036240,Secondary Transporter,The Sulfate Permease (SulP) Family,,,FBgn0036240,CG6928
CG6978,FBgn0029727,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0029727,CG6978
CG6980,FBgn0039228,ATP-Dependent,The Mitochondrial Protein Translocase (MPT) Family,,,FBgn0039228,CG6980
CG7084,FBgn0038938,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038938,CG7084
CG7091,FBgn0038099,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038099,CG7091
CG7255,FBgn0036493,Secondary Transporter,The Amino Acid-Polyamine-Organocation (APC) Family,,,FBgn0036493,CG7255
CG7309,FBgn0032314,Secondary Transporter,The Divalent Anion:Na+ Symporter (DASS) Family,,,FBgn0032314,CG7309
CG7333,FBgn0038715,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038715,CG7333
CG7342,FBgn0038716,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038716,CG7342
CG7442,FBgn0037140,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0037140,SLC22A
CG7458,FBgn0037144,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0037144,CG7458
CG7514,FBgn0035567,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0035567,CG7514
CG7589,FBgn0036727,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0036727,SecCl
CG7609,FBgn0027518,Unclassified,The Peroxisomal Protein Importer (PPI) Family,,,FBgn0027518,Wdr24
CG7627,FBgn0032026,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0032026,CG7627
CG7708,FBgn0038641,Secondary Transporter,The Solute:Sodium Symporter (SSS) Family,,,FBgn0038641,ChT
CG7720,FBgn0038652,Secondary Transporter,The Solute:Sodium Symporter (SSS) Family,,,FBgn0038652,CG7720
CG7777,FBgn0033635,Ion Channels,The Major Intrinsic Protein (MIP) Family,,,FBgn0033635,Prip
CG7806,FBgn0032018,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0032018,CG7806
CG7881,FBgn0033048,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0033048,CG7881
CG7882,FBgn0033047,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0033047,CG7882
CG7888,FBgn0036116,Secondary Transporter,The Amino Acid/Auxin Permease (AAAP) Family,,,FBgn0036116,CG7888
CG7912,FBgn0039736,Secondary Transporter,The Sulfate Permease (SulP) Family,,,FBgn0039736,CG7912
CG7943,FBgn0039741,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0039741,CG7943
CG8008,FBgn0033387,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0033387,CG8008
CG8026,FBgn0033391,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0033391,CG8026
CG8028,FBgn0031010,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0031010,CG8028
CG8034,FBgn0031011,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0031011,CG8034
CG8046,FBgn0033388,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0033388,CG8046
CG8051,FBgn0031012,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0031012,CG8051
CG8083,FBgn0025709,Secondary Transporter,The Concentrative Nucleoside Transporter (CNT) Family,,,FBgn0025709,CNT2
CG8177,FBgn0036043,Secondary Transporter,The Anion Exchanger (AE) Family,,,FBgn0036043,Ae2
CG8195,FBgn0034032,Secondary Transporter,The Drug/Metabolite Transporter (DMT) Superfamily,,,FBgn0034032,CG8195
CG8249,FBgn0034045,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034045,CG8249
CG8323,FBgn0033903,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0033903,CG8323
CG8389,FBgn0034063,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034063,CG8389
CG8468,FBgn0033913,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0033913,CG8468
CG8596,FBgn0035767,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0035767,Cln7
CG8602,FBgn0035763,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0035763,mrva
CG8654,FBgn0034479,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034479,CG8654
CG8713,FBgn0033257,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0033257,sand
CG8785,FBgn0033760,Secondary Transporter,The Amino Acid/Auxin Permease (AAAP) Family,,,FBgn0033760,CG8785
CG8837,FBgn0031520,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0031520,CG8837
CG8850,FBgn0033708,Secondary Transporter,The Neurotransmitter:Sodium Symporter (NSS) Family,,,FBgn0033708,CG8850
CG8908,FBgn0034493,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0034493,CG8908
CG8916,FBgn0030707,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0030707,CG8916
CG8925,FBgn0038404,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038404,CG8925
CG9090,FBgn0034497,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0034497,Mpcp1
CG9194,FBgn0035192,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0035192,galene
CG9254,FBgn0028513,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0028513,CG9254
CG9270,FBgn0032908,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0032908,CG9270
CG9317,FBgn0032879,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0032879,CarT
CG9413,FBgn0030574,Secondary Transporter,The Amino Acid-Polyamine-Organocation (APC) Family,,,FBgn0030574,sbm
CG9444,FBgn0037730,Secondary Transporter,The Proton-dependent Oligopeptide Transporter (POT) Family,,,FBgn0037730,CG9444
CG9582,FBgn0032090,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0032090,CG9582
CG9657,FBgn0029950,Secondary Transporter,The Solute:Sodium Symporter (SSS) Family,,,FBgn0029950,CG9657
CG9663,FBgn0031516,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0031516,CG9663
CG9664,FBgn0031515,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0031515,CG9664
CG9702,FBgn0039787,Secondary Transporter,The Sulfate Permease (SulP) Family,,,FBgn0039787,CG9702
CG9706,FBgn0036662,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0036662,CG9706
CG9717,FBgn0039789,Secondary Transporter,The Sulfate Permease (SulP) Family,,,FBgn0039789,CG9717
CG9825,FBgn0034783,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034783,CG9825
CG9826,FBgn0034784,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034784,CG9826
CG9864,FBgn0034490,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034490,CG9864
CG9903,FBgn0030756,Secondary Transporter,The Bile Acid:Na+ Symporter (BASS) Family,,,FBgn0030756,CG9903
CG9935,FBgn0039916,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0039916,Ekar
CG9981,FBgn0030746,ATP-Dependent,The P-type ATPase (P-ATPase) Superfamily,,,FBgn0030746,CG9981
CG9990,FBgn0039594,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0039594,snu
CheB42a,FBgn0053348,Ion Channels,The Epithelial Na+ Channel (ENaC) Family,,,FBgn0053348,CheB42a
ClC-a,FBgn0051116,Secondary Transporter,The Chloride Carrier/Channel (ClC) Family,,,FBgn0051116,ClC-a
ClC-b,FBgn0033755,Secondary Transporter,The Chloride Carrier/Channel (ClC) Family,,,FBgn0033755,ClC-b
ClC-c,FBgn0036566,Secondary Transporter,The Chloride Carrier/Channel (ClC) Family,,,FBgn0036566,ClC-c
Clic,FBgn0030529,Ion Channels,The Intracellular Chloride Channel (CLIC) Family,,,FBgn0030529,Clic
clumsy,FBgn0026255,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0026255,clumsy
CngA,FBgn0261612,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0261612,CngA
CngB,FBgn0266346,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0266346,CngB
Cngl,FBgn0263257,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0263257,Cngl
CNT1,FBgn0033371,Secondary Transporter,The Concentrative Nucleoside Transporter (CNT) Family,,,FBgn0033371,CNT1
colt,FBgn0019830,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0019830,colt
Csat,FBgn0024994,Secondary Transporter,The Drug/Metabolite Transporter (DMT) Superfamily,,,FBgn0024994,Ugalt
Ctr1A,FBgn0062413,Ion Channels,The Copper Transporter (Ctr) Family,,,FBgn0062413,Ctr1A
Ctr1B,FBgn0062412,Ion Channels,The Copper Transporter (Ctr) Family,,,FBgn0062412,Ctr1B
Ctr1C,FBgn0062411,Ion Channels,The Copper Transporter (Ctr) Family,,,FBgn0062411,Ctr1C
DAT,FBgn0034136,Secondary Transporter,The Neurotransmitter:Sodium Symporter (NSS) Family,,,FBgn0034136,DAT
Debcl,FBgn0029131,Ion Channels,The Bcl-2 (Bcl-2) Family,,,FBgn0029131,Debcl
Dic1,FBgn0027610,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0027610,Dic1
Dic2,FBgn0038797,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0038797,Dic2
Dic3,FBgn0033248,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0033248,Dic3
Dic4,FBgn0036808,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0036808,Dic4
dmGlut,FBgn0010497,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0010497,dmGlut
dpn,FBgn0010109,ATP-Dependent,"The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily",,,FBgn0010109,dpn
Drip,FBgn0015872,Ion Channels,The Major Intrinsic Protein (MIP) Family,,,FBgn0015872,Drip
E23,FBgn0020445,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0020445,E23
Eaat1,FBgn0026439,Secondary Transporter,The Dicarboxylate/Amino Acid:Cation (Na+ or H+) Symporter (DAACS) Family,,,FBgn0026439,Eaat1
Eaat2,FBgn0026438,Secondary Transporter,The Dicarboxylate/Amino Acid:Cation (Na+ or H+) Symporter (DAACS) Family,,,FBgn0026438,Eaat2
eag,FBgn0000535,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0000535,eag
Efr,FBgn0029849,Secondary Transporter,The Drug/Metabolite Transporter (DMT) Superfamily,,,FBgn0029849,Efr
Elk,FBgn0011589,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0011589,Elk
Ent1,FBgn0031250,Secondary Transporter,The Equilibrative Nucleoside Transporter (ENT) Family,,,FBgn0031250,Ent1
Ent2,FBgn0263916,Secondary Transporter,The Equilibrative Nucleoside Transporter (ENT) Family,,,FBgn0263916,Ent2
Ent3,FBgn0036319,Secondary Transporter,The Equilibrative Nucleoside Transporter (ENT) Family,,,FBgn0036319,Ent3
Esp,FBgn0013953,Secondary Transporter,The Sulfate Permease (SulP) Family,,,FBgn0013953,Esp
fabp,FBgn0037913,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0037913,fabp
frc,FBgn0042641,Secondary Transporter,The Drug/Metabolite Transporter (DMT) Superfamily,,,FBgn0042641,frc
Gat,FBgn0039915,Secondary Transporter,The Neurotransmitter:Sodium Symporter (NSS) Family,,,FBgn0039915,Gat
gb,FBgn0039487,Secondary Transporter,The Amino Acid-Polyamine-Organocation (APC) Family,,,FBgn0039487,gb
GC1,FBgn0260743,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0260743,GC1
GC2,FBgn0037970,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0037970,GC2
GluClalpha,FBgn0024963,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0024963,GluClalpha
GluRIA,FBgn0004619,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0004619,GluRIA
GluRIB,FBgn0264000,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0264000,GluRIB
GluRIIA,FBgn0004620,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0004620,GluRIIA
GluRIIB,FBgn0020429,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0020429,GluRIIB
GluRIIC,FBgn0046113,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0046113,GluRIIC
GluRIID,FBgn0028422,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0028422,GluRIID
GluRIIE,FBgn0051201,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0051201,GluRIIE
Glut1,FBgn0264574,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0264574,Glut1
Glut3,FBgn0015230,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0015230,Glut3
Grd,FBgn0001134,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0001134,Grd
HisCl1,FBgn0037950,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0037950,HisCl1
Hmt-1,FBgn0038376,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0038376,Hmt-1
hoe1,FBgn0041150,Secondary Transporter,The Arsenite-Antimonite (ArsB) Efflux Family,,,FBgn0041150,hoe1
hoe2,FBgn0031649,Secondary Transporter,The Arsenite-Antimonite (ArsB) Efflux Family,,,FBgn0031649,hoe2
iav,FBgn0086693,Ion Channels,The Transient Receptor Potential Ca2+ Channel (TRP-CC) Family,,,FBgn0086693,iav
Indy,FBgn0036816,Secondary Transporter,The Divalent Anion:Na+ Symporter (DASS) Family,,,FBgn0036816,Indy
Indy-2,FBgn0260466,Secondary Transporter,The Divalent Anion:Na+ Symporter (DASS) Family,,,FBgn0260466,Indy-2
ine,FBgn0011603,Secondary Transporter,The Neurotransmitter:Sodium Symporter (NSS) Family,,,FBgn0011603,ine
Inx2,FBgn0027108,Ion Channels,The Gap Junction-forming Innexin (Innexin) Family,,,FBgn0027108,Inx2
Inx3,FBgn0265274,Ion Channels,The Gap Junction-forming Innexin (Innexin) Family,,,FBgn0265274,Inx3
Inx5,FBgn0030989,Ion Channels,The Gap Junction-forming Innexin (Innexin) Family,,,FBgn0030989,Inx5
Inx6,FBgn0027107,Ion Channels,The Gap Junction-forming Innexin (Innexin) Family,,,FBgn0027107,Inx6
Inx7,FBgn0027106,Ion Channels,The Gap Junction-forming Innexin (Innexin) Family,,,FBgn0027106,Inx7
Ir21a,FBgn0031209,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0031209,Ir21a
Ir25a,FBgn0031634,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0031634,Ir25a
Ir31a,FBgn0051718,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0051718,Ir31a
Ir48c,FBgn0033651,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0033651,Ir48c
Ir75a,FBgn0036757,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0036757,Ir75a
Ir75b,FBgn0261402,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0261402,Ir75b
Ir75c,FBgn0261401,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0261401,Ir75c
Ir75d,FBgn0036829,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0036829,Ir75d
Ir76a,FBgn0260874,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0260874,Ir76a
Ir76b,FBgn0036937,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0036937,Ir76b
Ir7c,FBgn0029966,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0029966,Ir7c
Ir84a,FBgn0037501,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0037501,Ir84a
Ir8a,FBgn0052704,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0052704,Ir8a
Ir93a,FBgn0259215,Ion Channels,The Glutamate-gated Ion Channel (GIC) Family of Neurotransmitter Receptors,,,FBgn0259215,Ir93a
Irk1,FBgn0265042,Ion Channels,The Inward Rectifier K+ Channel (IRK-C) Family,,,FBgn0265042,Irk1
Irk2,FBgn0039081,Ion Channels,The Inward Rectifier K+ Channel (IRK-C) Family,,,FBgn0039081,Irk2
Irk3,FBgn0032706,Ion Channels,The Inward Rectifier K+ Channel (IRK-C) Family,,,FBgn0032706,Irk3
Itp-r83A,FBgn0010051,Ion Channels,"The Ryanodine-Inositol 1,4,5-triphosphate Receptor Ca2+ Channel (RIR-CaC) Family",,,FBgn0010051,Itpr
JhI-21,FBgn0028425,Secondary Transporter,The Amino Acid-Polyamine-Organocation (APC) Family,,,FBgn0028425,JhI-21
JYalpha,FBgn0267363,ATP-Dependent,The P-type ATPase (P-ATPase) Superfamily,,,FBgn0267363,JYalpha
kar,FBgn0001296,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0001296,kar
kcc,FBgn0261794,Secondary Transporter,The Cation-Chloride Cotransporter (CCC) Family,,,FBgn0261794,kcc
KCNQ,FBgn0033494,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0033494,KCNQ
l(2)03659,FBgn0010549,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0010549,l(2)03659
Lcch3,FBgn0010240,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0010240,Lcch3
List,FBgn0034381,Secondary Transporter,The Neurotransmitter:Sodium Symporter (NSS) Family,,,FBgn0034381,List
Mct1,FBgn0023549,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0023549,Mct1
Mdr49,FBgn0004512,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0004512,Mdr49
Mdr50,FBgn0010241,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0010241,Mdr50
Mdr65,FBgn0004513,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0004513,Mdr65
meigo,FBgn0250820,Secondary Transporter,The Drug/Metabolite Transporter (DMT) Superfamily,,,FBgn0250820,meigo
mfrn,FBgn0039561,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0039561,mfrn
MFS1,FBgn0050272,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0050272,MFS1
MFS10,FBgn0030452,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0030452,MFS10
MFS12,FBgn0033234,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0033234,MFS12
MFS14,FBgn0010651,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0010651,MFS14
MFS15,FBgn0034392,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034392,MFS15
MFS16,FBgn0034611,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0034611,MFS16
MFS17,FBgn0058263,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0058263,MFS17
MFS18,FBgn0025684,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0025684,MFS18
MFS3,FBgn0031307,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0031307,MFS3
MFS9,FBgn0038799,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0038799,MFS9
mnd,FBgn0002778,Secondary Transporter,The Amino Acid-Polyamine-Organocation (APC) Family,,,FBgn0002778,mnd
Mpcp,FBgn0026409,Secondary Transporter,The Mitochondrial Carrier (MC) Family,,,FBgn0026409,Mpcp2
MRP,FBgn0032456,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0032456,MRP
Mrp4,FBgn0263316,ATP-Dependent,The ATP-binding Cassette (ABC) Superfamily,,,FBgn0263316,Mrp4
Mvl,FBgn0011672,Secondary Transporter,The Metal Ion (Mn2+-iron) Transporter (Nramp) Family,,,FBgn0011672,Mvl
na,FBgn0002917,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0002917,na
NAAT1,FBgn0029762,Secondary Transporter,The Neurotransmitter:Sodium Symporter (NSS) Family,,,FBgn0029762,NAAT1
nac,FBgn0265351,Secondary Transporter,The Drug/Metabolite Transporter (DMT) Superfamily,,,FBgn0265351,nac
Nach,FBgn0024319,Ion Channels,The Epithelial Na+ Channel (ENaC) Family,,,FBgn0024319,Nach
nAChRalpha1,FBgn0000036,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0000036,nAChRalpha1
nAChRalpha2,FBgn0000039,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0000039,nAChRalpha2
nAChRalpha3,FBgn0015519,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0015519,nAChRalpha3
nAChRalpha4,FBgn0266347,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0266347,nAChRalpha4
nAChRalpha5,FBgn0028875,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0028875,nAChRalpha5
nAChRalpha6,FBgn0032151,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0032151,nAChRalpha6
nAChRalpha7,FBgn0086778,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0086778,nAChRalpha7
nAChRbeta1,FBgn0000038,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0000038,nAChRbeta1
nAChRbeta2,FBgn0004118,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0004118,nAChRbeta2
nAChRbeta3,FBgn0031261,Ion Channels,"The Neurotransmitter Receptor, Cys loop, Ligand-gated Ion Channel (LIC) Family",,,FBgn0031261,nAChRbeta3
NaCP60E,FBgn0085434,Ion Channels,The Voltage-gated Ion Channel (VIC) Superfamily,,,FBgn0085434,NaCP60E
nan,FBgn0036414,Ion Channels,The Transient Receptor Potential Ca2+ Channel (TRP-CC) Family,,,FBgn0036414,nan
NaPi-III,FBgn0260795,Secondary Transporter,The Inorganic Phosphate Transporter (PiT) Family,,,FBgn0260795,NaPi-III
NaPi-T,FBgn0016684,Secondary Transporter,The Major Facilitator Superfamily (MFS),,,FBgn0016684,NaPi-T
